Energy(eV),Transmission
2.216080402010049966e+00,2.753994417222520585e+00
2.246231155778894539e+00,2.695762161749358565e+00
2.276381909547738225e+00,2.665843453603880420e+00
2.306532663316582799e+00,2.084457315781931275e+00
2.336683417085426484e+00,1.876905125141988151e+00
2.366834170854271058e+00,1.897198705363071447e+00
2.396984924623115631e+00,1.887134521981892021e+00
2.427135678391959317e+00,1.856069446316394700e+00
2.457286432160803891e+00,1.815332310538384286e+00
2.487437185929647576e+00,1.780116008722945065e+00
2.517587939698492150e+00,1.762061554472718949e+00
2.547738693467336724e+00,1.757942889963268529e+00
2.577889447236180409e+00,1.745204524732250961e+00
2.608040201005024983e+00,1.695374055206362307e+00
2.638190954773868668e+00,1.599655923357882648e+00
2.668341708542713242e+00,1.465132311690938938e+00
2.698492462311557816e+00,9.317102558417070801e-01
2.728643216080401501e+00,9.324712032785548166e-01
2.758793969849246075e+00,9.068835168126492263e-01
2.788944723618090649e+00,8.597736448997725933e-01
2.819095477386934334e+00,7.597000674576728230e-01
2.849246231155778908e+00,5.718434781114928311e-01
2.879396984924622593e+00,4.411990177395595097e-02
2.909547738693467167e+00,7.619502128843437874e-04
2.939698492462311741e+00,1.465804990634637005e-12
2.969849246231155870e+00,9.334922950810620941e-15
3.000000000000000444e+00,2.500576465162274352e-16
