Energy(eV),Transmission
-2.261306532663316660e-01,9.392092578988443519e-01
-1.959798994974875086e-01,8.856289843854936450e-01
-1.658291457286433790e-01,3.125959292835324334e-03
-1.356783919597992494e-01,2.589002264194259611e-08
-1.055276381909546757e-01,2.697875794945074150e-09
-7.537688442211054607e-02,8.130026870979563217e-10
-4.522613065326641646e-02,4.219605482418551928e-10
-1.507537688442228685e-02,3.219332919166178231e-10
1.507537688442184276e-02,3.429866646218455459e-10
4.522613065326641646e-02,5.148741595343423179e-10
7.537688442211054607e-02,1.175537604395293581e-09
1.055276381909546757e-01,5.102970460442543892e-09
1.356783919597988053e-01,1.039467840159947299e-07
1.658291457286429349e-01,1.981910335738878040e-05
1.959798994974875086e-01,7.517444350430581013e-01
2.261306532663316660e-01,8.787242117687761311e-01
2.562814070351757678e-01,8.835817167311793563e-01
2.864321608040198974e-01,6.037464200761477606e-01
3.165829145728640270e-01,1.288774707825594890e+00
3.467336683417086007e-01,1.634983340051554990e+00
3.768844221105527303e-01,1.719492664636201873e+00
4.070351758793969155e-01,1.750144327083750895e+00
4.371859296482409896e-01,1.759977407097813140e+00
4.673366834170851192e-01,1.758425624369009288e+00
4.974874371859297484e-01,1.747991941057747800e+00
5.276381909547738225e-01,1.727819563114410650e+00
5.577889447236179521e-01,1.692309617919333320e+00
5.879396984924620817e-01,1.619363274690803323e+00
6.180904522613062113e-01,1.389674825466779895e+00
6.482412060301507850e-01,1.421464984925496777e+00
6.783919597989949146e-01,1.848377117975972705e+00
7.085427135678390442e-01,2.405260928429322487e+00
7.386934673366831738e-01,3.252137695225055136e+00
7.688442211055274145e-01,3.393941887277686753e+00
7.989949748743718771e-01,3.339822217632148593e+00
8.291457286432158957e-01,3.304474946014540837e+00
8.592964824120602474e-01,3.304257864016406199e+00
8.894472361809043770e-01,3.020350507320937350e+00
9.195979899497483956e-01,3.584021264190872635e+00
9.497487437185930803e-01,4.211609655425880838e+00
9.798994974874370989e-01,4.241706279724067663e+00
1.010050251256281229e+00,4.293176587813583467e+00
1.040201005025125802e+00,4.325550373343572730e+00
1.070351758793969488e+00,4.316177226532517786e+00
1.100502512562814061e+00,4.281854032491371420e+00
1.130653266331657747e+00,4.241981240206279757e+00
1.160804020100502321e+00,4.203748896387932810e+00
1.190954773869346894e+00,4.148609868011738477e+00
1.221105527638190580e+00,4.124094498203285220e+00
1.251256281407035154e+00,4.018283781247374620e+00
1.281407035175878839e+00,3.628460781120941725e+00
1.311557788944723413e+00,3.587017413046773573e+00
1.341708542713567986e+00,3.599812606273821380e+00
1.371859296482411672e+00,3.581993176682357838e+00
1.402010050251256246e+00,3.532527051879684521e+00
1.432160804020099931e+00,3.463215612626992179e+00
1.462311557788944505e+00,3.397493834812532754e+00
1.492462311557789079e+00,3.356942993906768535e+00
1.522613065326632764e+00,3.352664620763968983e+00
1.552763819095477338e+00,3.381278872516738421e+00
1.582914572864321023e+00,3.423025688119162080e+00
1.613065326633165597e+00,3.447103297672617916e+00
1.643216080402010171e+00,3.428928998051900212e+00
1.673366834170853856e+00,3.363584720113187654e+00
1.703517587939698430e+00,3.250921433637233626e+00
1.733668341708542115e+00,3.093826392330413899e+00
1.763819095477386689e+00,2.952882668109817921e+00
1.793969849246231263e+00,2.907239779853901585e+00
1.824120603015074948e+00,2.690436289544051451e+00
1.854271356783919522e+00,2.138272572252736925e+00
1.884422110552763208e+00,2.458369150941008829e+00
1.914572864321607781e+00,2.513875176970287395e+00
1.944723618090452355e+00,2.523809814887378433e+00
1.974874371859296041e+00,2.497533545156246149e+00
2.005025125628140614e+00,2.445652944646024451e+00
2.035175879396984300e+00,2.397841607897294391e+00
2.065326633165828873e+00,2.377803877657060028e+00
2.095477386934673447e+00,2.383306694149978089e+00
2.125628140703517133e+00,2.388067859811542792e+00
2.155778894472361706e+00,2.370810636689987039e+00
2.185929648241205392e+00,2.338069429469736615e+00
2.216080402010049966e+00,2.306335270721440178e+00
2.246231155778894539e+00,2.297170867644598324e+00
2.276381909547738225e+00,2.318386638775411956e+00
2.306532663316582799e+00,1.968422805070357828e+00
2.336683417085426484e+00,1.577484801609857268e+00
2.366834170854271058e+00,1.916558879327348919e+00
2.396984924623115631e+00,1.900982906515209736e+00
2.427135678391959317e+00,1.854426465088869991e+00
2.457286432160803891e+00,1.798146253797479055e+00
2.487437185929647576e+00,1.752559160067800104e+00
2.517587939698492150e+00,1.729752745430022554e+00
2.547738693467336724e+00,1.721276747262504347e+00
2.577889447236180409e+00,1.694893300352752874e+00
2.608040201005024983e+00,1.618009404735338386e+00
2.638190954773868668e+00,1.485491599356708159e+00
2.668341708542713242e+00,1.338853368246282649e+00
2.698492462311557816e+00,9.560212702567756349e-01
2.728643216080401501e+00,9.603221707150368935e-01
2.758793969849246075e+00,9.528991986501867961e-01
2.788944723618090649e+00,9.498050528837729267e-01
2.819095477386934334e+00,8.758858824927897579e-01
2.849246231155778908e+00,7.584466264983318329e-01
2.879396984924622593e+00,9.271833185464767313e-02
2.909547738693467167e+00,1.257342397925411640e-03
2.939698492462311741e+00,2.139566992138929666e-12
2.969849246231155870e+00,1.287699594216693853e-14
3.000000000000000444e+00,3.329602504983354592e-16
