Energy(eV),Transmission
-1.658291457286433790e-01,5.393217235015306324e-03
-1.356783919597992494e-01,3.162969258609062443e-08
-1.055276381909546757e-01,3.026984108385469726e-09
-7.537688442211054607e-02,8.742461247218507589e-10
-4.522613065326641646e-02,4.392724964683591417e-10
-1.507537688442228685e-02,3.251854808450389430e-10
1.507537688442184276e-02,3.354843303260158868e-10
4.522613065326641646e-02,4.843522135718574009e-10
7.537688442211054607e-02,1.046464623112469536e-09
1.055276381909546757e-01,4.110088014045476347e-09
1.356783919597988053e-01,5.896908361864774500e-08
1.658291457286429349e-01,3.452693535286446413e-03
1.959798994974875086e-01,8.079541872291828852e-01
2.261306532663316660e-01,9.251229018986557584e-01
2.562814070351757678e-01,9.633470824031937774e-01
2.864321608040198974e-01,9.710304895729946484e-01
3.165829145728640270e-01,1.520275673819741158e+00
3.467336683417086007e-01,1.843708718610640673e+00
3.768844221105527303e-01,1.895715939089599456e+00
4.070351758793969155e-01,1.912818749785841321e+00
4.371859296482409896e-01,1.920299189634528947e+00
4.673366834170851192e-01,1.923697020453278173e+00
4.974874371859297484e-01,1.924184518097402430e+00
5.276381909547738225e-01,1.922093996046505771e+00
5.577889447236179521e-01,1.917636631046626183e+00
5.879396984924620817e-01,1.909926613485861457e+00
6.180904522613062113e-01,1.890526794585369430e+00
6.482412060301507850e-01,1.627852038391046863e+00
6.783919597989949146e-01,1.884605691206562073e+00
7.085427135678390442e-01,2.573970946871699361e+00
7.386934673366831738e-01,3.466861430237726527e+00
7.688442211055274145e-01,3.555411467185568775e+00
7.989949748743718771e-01,3.564930295627460222e+00
8.291457286432158957e-01,3.573650924940032336e+00
8.592964824120602474e-01,3.622360075455917539e+00
8.894472361809043770e-01,3.325691914210616495e+00
9.195979899497483956e-01,3.761704968760263501e+00
9.497487437185930803e-01,4.440234205854870275e+00
9.798994974874370989e-01,4.469902704206685229e+00
1.010050251256281229e+00,4.516386324386258977e+00
1.040201005025125802e+00,4.539832272629508836e+00
1.070351758793969488e+00,4.519795606386055375e+00
1.100502512562814061e+00,4.485641877585451631e+00
1.130653266331657747e+00,4.462106278782846047e+00
1.160804020100502321e+00,4.440581113058047258e+00
1.190954773869346894e+00,4.378701871942923596e+00
1.221105527638190580e+00,4.329320397280144839e+00
1.251256281407035154e+00,4.235535643868733935e+00
1.281407035175878839e+00,3.812202940083976088e+00
1.311557788944723413e+00,3.764141135109389857e+00
1.341708542713567986e+00,3.768265818495408315e+00
1.371859296482411672e+00,3.744123465940583539e+00
1.402010050251256246e+00,3.694409185288425324e+00
1.432160804020099931e+00,3.633029990798255504e+00
1.462311557788944505e+00,3.583192726930339411e+00
1.492462311557789079e+00,3.565538990390412444e+00
1.522613065326632764e+00,3.589314719645072316e+00
1.552763819095477338e+00,3.643784415771807339e+00
1.582914572864321023e+00,3.690727241851289531e+00
1.613065326633165597e+00,3.678253796696883349e+00
1.643216080402010171e+00,3.588377787349836368e+00
1.673366834170853856e+00,3.464375153010341712e+00
1.703517587939698430e+00,3.373009596761521234e+00
1.733668341708542115e+00,3.339063939666536029e+00
1.763819095477386689e+00,3.293559523604721040e+00
1.793969849246231263e+00,3.227981528171810499e+00
1.824120603015074948e+00,2.779463147771725762e+00
1.854271356783919522e+00,2.365134856203733982e+00
1.884422110552763208e+00,2.469418526766384403e+00
1.914572864321607781e+00,2.617412669058882813e+00
1.944723618090452355e+00,2.658968479406166097e+00
1.974874371859296041e+00,2.632662035725788385e+00
2.005025125628140614e+00,2.555583607316814110e+00
2.035175879396984300e+00,2.471529618686700402e+00
2.065326633165828873e+00,2.423758784189908866e+00
2.095477386934673447e+00,2.437383902139336644e+00
2.125628140703517133e+00,2.515054371172916969e+00
2.155778894472361706e+00,2.631567947804846153e+00
2.185929648241205392e+00,2.729565724793666437e+00
2.216080402010049966e+00,2.744220405520022332e+00
2.246231155778894539e+00,2.656447832320466329e+00
2.276381909547738225e+00,2.425347442833837963e+00
2.306532663316582799e+00,1.956048349296985789e+00
2.336683417085426484e+00,1.734195323433164626e+00
2.366834170854271058e+00,1.889244283908591671e+00
2.396984924623115631e+00,1.901954264814164075e+00
2.427135678391959317e+00,1.914205172643864250e+00
2.457286432160803891e+00,1.913716214507608093e+00
2.487437185929647576e+00,1.899274161046510923e+00
2.517587939698492150e+00,1.874302210016900005e+00
2.547738693467336724e+00,1.837037191243029444e+00
2.577889447236180409e+00,1.780402732343565608e+00
2.608040201005024983e+00,1.705372328440014851e+00
2.638190954773868668e+00,1.639613626248633382e+00
2.668341708542713242e+00,1.565785636835174355e+00
2.698492462311557816e+00,9.639160424852601938e-01
2.728643216080401501e+00,9.455830072782166473e-01
2.758793969849246075e+00,9.307525158236846785e-01
2.788944723618090649e+00,9.563045898289154190e-01
2.819095477386934334e+00,9.357451890117490789e-01
2.849246231155778908e+00,8.147802917388564659e-01
2.879396984924622593e+00,1.121951919778523127e-01
2.909547738693467167e+00,1.500769506049872684e-03
2.939698492462311741e+00,2.427766129375325855e-12
2.969849246231155870e+00,1.433476586202515817e-14
3.000000000000000444e+00,3.666485223953974105e-16
