Energy(eV),Transmission
-1.160804020100502543e+00,4.007556604241221621e+00
-1.130653266331658413e+00,4.031393111857751066e+00
-1.100502512562814061e+00,4.078535276713409985e+00
-1.070351758793969932e+00,4.112551912296328993e+00
-1.040201005025125802e+00,4.112718868650466320e+00
-1.010050251256281451e+00,4.093813663631457267e+00
-9.798994974874370989e-01,4.079129392701264401e+00
-9.497487437185930803e-01,4.084256282311748976e+00
-9.195979899497487287e-01,3.449367108987451136e+00
-8.894472361809045990e-01,3.660857789827968389e+00
-8.592964824120605805e-01,3.534190796923084577e+00
-8.291457286432158957e-01,3.423830908990447064e+00
-7.989949748743718771e-01,3.414953380132049521e+00
-7.688442211055277475e-01,3.386072750374251594e+00
-7.386934673366836179e-01,3.197974534602678887e+00
-7.085427135678394883e-01,2.526348021405786071e+00
-6.783919597989949146e-01,1.948617121141060782e+00
-6.482412060301507850e-01,1.947967356544825446e+00
-6.180904522613066554e-01,1.942215491874738076e+00
-5.879396984924625258e-01,1.935652656390828952e+00
-5.577889447236183962e-01,1.928611478682427993e+00
-5.276381909547738225e-01,1.920454861379083944e+00
-4.974874371859297484e-01,1.910923831735869882e+00
-4.673366834170855078e-01,1.900473412304825915e+00
-4.371859296482414337e-01,1.890236282493936049e+00
-4.070351758793973040e-01,1.881286834511982198e+00
-3.768844221105527303e-01,1.872848492742563487e+00
-3.467336683417086007e-01,1.856752431367862055e+00
-3.165829145728644711e-01,1.741402321381325002e+00
-2.864321608040203415e-01,9.871877851710922913e-01
-2.562814070351762119e-01,9.836140580331474981e-01
-2.261306532663316660e-01,9.664762131010050661e-01
-1.959798994974875086e-01,9.054611923747806213e-01
-1.658291457286433790e-01,6.943662443042426281e-03
-1.356783919597992494e-01,3.144783654614197480e-08
-1.055276381909546757e-01,3.018411284604733769e-09
-7.537688442211054607e-02,8.724064888622695920e-10
-4.522613065326641646e-02,4.388520886986606354e-10
-1.507537688442228685e-02,3.255293011807465018e-10
1.507537688442184276e-02,3.369444669681119825e-10
4.522613065326641646e-02,4.890708498889963009e-10
7.537688442211054607e-02,1.066662805838229988e-09
1.055276381909546757e-01,4.275208901004303790e-09
1.356783919597988053e-01,6.647448652590966064e-08
1.658291457286429349e-01,2.311407358923350374e-04
1.959798994974875086e-01,7.850015347296177559e-01
2.261306532663316660e-01,9.055536039215995592e-01
2.562814070351757678e-01,9.394015881168207294e-01
2.864321608040198974e-01,8.268875787376644970e-01
3.165829145728640270e-01,1.319133872373374761e+00
3.467336683417086007e-01,1.673631091261864601e+00
3.768844221105527303e-01,1.746570656635664909e+00
4.070351758793969155e-01,1.765383419442330348e+00
4.371859296482409896e-01,1.762185699253479898e+00
4.673366834170851192e-01,1.744220697141859899e+00
4.974874371859297484e-01,1.711432246795397516e+00
5.276381909547738225e-01,1.658916803996945299e+00
5.577889447236179521e-01,1.572895793017990540e+00
5.879396984924620817e-01,1.416512139093120126e+00
6.180904522613062113e-01,1.145349236679964466e+00
6.482412060301507850e-01,1.287871210570226133e+00
6.783919597989949146e-01,1.774509342022144942e+00
7.085427135678390442e-01,2.433334999760383699e+00
7.386934673366831738e-01,3.053693197140586957e+00
7.688442211055274145e-01,3.104215366939989007e+00
7.989949748743718771e-01,3.096080194274934971e+00
8.291457286432158957e-01,3.028371464950390557e+00
8.592964824120602474e-01,2.939964059970142429e+00
8.894472361809043770e-01,3.460031175189662189e+00
9.195979899497483956e-01,3.502953773374175572e+00
9.497487437185930803e-01,4.098134543151899400e+00
9.798994974874370989e-01,4.131949161733455611e+00
1.010050251256281229e+00,4.148189350011719512e+00
1.040201005025125802e+00,4.145534637785856624e+00
1.070351758793969488e+00,4.132518428586440251e+00
1.100502512562814061e+00,4.097299721815470086e+00
1.130653266331657747e+00,4.049649157422418710e+00
1.160804020100502321e+00,4.041157885305753261e+00
1.190954773869346894e+00,4.016525336149117997e+00
1.221105527638190580e+00,3.945839228692135325e+00
1.251256281407035154e+00,3.842706309944683873e+00
1.281407035175878839e+00,3.715433306673254332e+00
1.311557788944723413e+00,3.790621373556321227e+00
1.341708542713567986e+00,3.740261517500081290e+00
1.371859296482411672e+00,3.665241581604770982e+00
1.402010050251256246e+00,3.577997809665332429e+00
1.432160804020099931e+00,3.494911862961742610e+00
1.462311557788944505e+00,3.432994626630440305e+00
1.492462311557789079e+00,3.405497636848167975e+00
1.522613065326632764e+00,3.419401102184576935e+00
1.552763819095477338e+00,3.471495860822706003e+00
1.582914572864321023e+00,3.542349922569170140e+00
1.613065326633165597e+00,3.592828681424896864e+00
1.643216080402010171e+00,3.579230672752645059e+00
1.673366834170853856e+00,3.497829025300897676e+00
1.703517587939698430e+00,3.403234842044513986e+00
1.733668341708542115e+00,3.328095666468782188e+00
1.763819095477386689e+00,3.198320908335615886e+00
1.793969849246231263e+00,2.989630746265810490e+00
1.824120603015074948e+00,2.605630804512982568e+00
1.854271356783919522e+00,2.238050087307439373e+00
1.884422110552763208e+00,2.402503897012861600e+00
1.914572864321607781e+00,2.452219312455012901e+00
1.944723618090452355e+00,2.465311349000240071e+00
1.974874371859296041e+00,2.447912680911974448e+00
2.005025125628140614e+00,2.404861654071746457e+00
2.035175879396984300e+00,2.360984645229668999e+00
2.065326633165828873e+00,2.344334391224650815e+00
2.095477386934673447e+00,2.371449880018998702e+00
2.125628140703517133e+00,2.440040325773638941e+00
2.155778894472361706e+00,2.526252543681780871e+00
2.185929648241205392e+00,2.594155868601819126e+00
2.216080402010049966e+00,2.615099588332443048e+00
2.246231155778894539e+00,2.575327700733188951e+00
2.276381909547738225e+00,2.378014350088509588e+00
2.306532663316582799e+00,1.964628216252625847e+00
2.336683417085426484e+00,1.559967245393232504e+00
2.366834170854271058e+00,1.919183975499572536e+00
2.396984924623115631e+00,1.924043805004072460e+00
2.427135678391959317e+00,1.912034074094675518e+00
2.457286432160803891e+00,1.889442227486321180e+00
2.487437185929647576e+00,1.866334066498688493e+00
2.517587939698492150e+00,1.853672424182634115e+00
2.547738693467336724e+00,1.852693861895131411e+00
2.577889447236180409e+00,1.851131815046634266e+00
2.608040201005024983e+00,1.832128605460502824e+00
2.638190954773868668e+00,1.781454319247757878e+00
2.668341708542713242e+00,1.646806802277314796e+00
2.698492462311557816e+00,8.749679746342310382e-01
2.728643216080401501e+00,8.226563771750430298e-01
2.758793969849246075e+00,7.946283808615863808e-01
2.788944723618090649e+00,8.364301591030693928e-01
2.819095477386934334e+00,8.381297383551529201e-01
2.849246231155778908e+00,4.908379999393119308e-01
2.879396984924622593e+00,3.238496284538915776e-02
2.909547738693467167e+00,6.736062947793823152e-04
2.939698492462311741e+00,1.313116705216125289e-12
2.969849246231155870e+00,8.473689320054810811e-15
3.000000000000000444e+00,2.292782042085117718e-16
