Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5570        -1521.707    -1530.397        8.690   700.3
0.5580        -1521.688    -1530.486        8.797   709.0
0.5590        -1522.043    -1530.393        8.349   672.8
0.5600        -1522.262    -1530.147        7.885   635.4
0.5610        -1522.212    -1529.820        7.608   613.1
0.5620        -1522.162    -1529.489        7.327   590.5
0.5630        -1521.992    -1529.270        7.278   586.5
0.5640        -1521.895    -1529.264        7.369   593.9
0.5650        -1521.739    -1529.446        7.708   621.2
0.5660        -1521.897    -1529.743        7.846   632.3
0.5670        -1521.877    -1530.090        8.212   661.8
0.5680        -1521.768    -1530.407        8.639   696.2
0.5690        -1521.652    -1530.582        8.930   719.6
0.5700        -1521.714    -1530.627        8.913   718.2
0.5710        -1521.948    -1530.559        8.610   693.9
0.5720        -1521.923    -1530.383        8.460   681.8
0.5730        -1521.964    -1530.195        8.232   663.4
0.5740        -1522.159    -1530.042        7.882   635.2
0.5750        -1522.409    -1529.985        7.576   610.5
0.5760        -1522.453    -1530.034        7.581   610.9
0.5770        -1522.558    -1530.157        7.599   612.4
0.5780        -1522.537    -1530.320        7.783   627.2
0.5790        -1522.604    -1530.467        7.863   633.7
0.5800        -1522.357    -1530.540        8.182   659.4
0.5810        -1522.509    -1530.523        8.013   645.8
0.5820        -1522.417    -1530.506        8.088   651.8
0.5830        -1522.619    -1530.485        7.867   634.0
0.5840        -1522.762    -1530.495        7.733   623.2
0.5850        -1522.717    -1530.534        7.817   630.0
0.5860        -1522.672    -1530.687        8.015   645.9
0.5870        -1522.492    -1530.930        8.438   680.0
0.5880        -1522.498    -1531.173        8.675   699.1
0.5890        -1522.479    -1531.301        8.821   710.9
0.5900        -1522.475    -1531.198        8.723   703.0
0.5910        -1522.690    -1530.841        8.151   656.8
0.5920        -1522.673    -1530.338        7.665   617.7
0.5930        -1522.699    -1529.773        7.074   570.1
0.5940        -1522.632    -1529.279        6.648   535.7
0.5950        -1522.560    -1528.981        6.421   517.4
0.5960        -1522.589    -1528.948        6.359   512.4
0.5970        -1522.769    -1529.176        6.407   516.3
0.5980        -1522.685    -1529.607        6.922   557.8
0.5990        -1522.657    -1530.103        7.446   600.1
0.6000        -1522.825    -1530.543        7.718   621.9
0.6010        -1522.842    -1530.900        8.058   649.3
0.6020        -1522.909    -1531.145        8.236   663.7
0.6030        -1523.003    -1531.218        8.215   662.0
0.6040        -1522.989    -1531.147        8.158   657.4
0.6050        -1523.114    -1531.003        7.889   635.8
0.6060        -1523.129    -1530.830        7.701   620.6
0.6070        -1523.110    -1530.641        7.531   606.9
0.6080        -1523.240    -1530.514        7.274   586.2
0.6090        -1523.292    -1530.476        7.184   578.9
0.6100        -1523.239    -1530.514        7.274   586.2
0.6110        -1523.111    -1530.612        7.501   604.4
0.6120        -1523.073    -1530.725        7.651   616.6
0.6130        -1522.907    -1530.785        7.879   634.9
0.6140        -1522.983    -1530.801        7.818   630.0
0.6150        -1522.764    -1530.734        7.970   642.3
0.6160        -1522.857    -1530.597        7.740   623.8
0.6170        -1522.822    -1530.437        7.615   613.7
0.6180        -1522.964    -1530.328        7.364   593.4
0.6190        -1522.928    -1530.349        7.421   598.1
0.6200        -1522.910    -1530.496        7.586   611.3
0.6210        -1523.016    -1530.725        7.708   621.2
0.6220        -1522.966    -1530.970        8.004   645.0
0.6230        -1522.816    -1531.155        8.339   672.0
0.6240        -1522.902    -1531.243        8.340   672.1
0.6250        -1522.870    -1531.264        8.394   676.4
0.6260        -1522.926    -1531.210        8.283   667.5
0.6270        -1522.960    -1531.087        8.127   654.9
0.6280        -1522.912    -1530.948        8.036   647.6
0.6290        -1523.142    -1530.819        7.677   618.6
0.6300        -1523.246    -1530.725        7.479   602.7
0.6310        -1523.220    -1530.647        7.427   598.5
0.6320        -1523.112    -1530.562        7.450   600.4
0.6330        -1523.105    -1530.510        7.405   596.8
0.6340        -1523.142    -1530.575        7.433   599.0
0.6350        -1522.942    -1530.754        7.811   629.5
0.6360        -1522.740    -1530.951        8.211   661.7
0.6370        -1522.912    -1531.104        8.192   660.2
0.6380        -1522.963    -1531.091        8.128   655.0
0.6390        -1523.137    -1530.905        7.767   625.9
0.6400        -1523.190    -1530.596        7.405   596.8
0.6410        -1523.287    -1530.258        6.972   561.8
0.6420        -1523.278    -1530.041        6.764   545.1
0.6430        -1523.397    -1530.052        6.655   536.3
0.6440        -1523.372    -1530.309        6.937   559.0
0.6450        -1523.358    -1530.698        7.340   591.5
0.6460        -1523.278    -1531.095        7.817   629.9
0.6470        -1523.529    -1531.388        7.860   633.4
0.6480        -1523.527    -1531.459        7.933   639.3
0.6490        -1523.691    -1531.299        7.607   613.1
0.6500        -1523.636    -1530.991        7.356   592.8
0.6510        -1523.527    -1530.631        7.104   572.5
0.6520        -1523.405    -1530.358        6.953   560.3
0.6530        -1523.296    -1530.273        6.977   562.3
0.6540        -1523.266    -1530.417        7.150   576.2
0.6550        -1523.457    -1530.674        7.217   581.6
0.6560        -1523.431    -1530.986        7.556   608.9
0.6570        -1523.452    -1531.234        7.783   627.2
0.6580        -1523.380    -1531.359        7.979   643.0
0.6590        -1523.234    -1531.299        8.066   650.0
0.6600        -1523.304    -1531.061        7.757   625.1
0.6610        -1523.548    -1530.757        7.208   580.9
0.6620        -1523.421    -1530.530        7.109   572.9
0.6630        -1523.395    -1530.447        7.051   568.2
0.6640        -1523.482    -1530.466        6.984   562.8
0.6650        -1523.534    -1530.578        7.043   567.6
0.6660        -1523.569    -1530.745        7.175   578.2
0.6670        -1523.680    -1530.911        7.231   582.7
0.6680        -1523.872    -1531.087        7.214   581.4
0.6690        -1523.855    -1531.204        7.348   592.2
0.6700        -1523.759    -1531.288        7.530   606.8
0.6710        -1523.796    -1531.313        7.517   605.8
0.6720        -1523.744    -1531.311        7.568   609.9
0.6730        -1523.891    -1531.328        7.437   599.3
0.6740        -1523.926    -1531.366        7.440   599.5
0.6750        -1523.811    -1531.418        7.606   613.0
0.6760        -1523.923    -1531.403        7.480   602.8
0.6770        -1523.928    -1531.308        7.380   594.7
0.6780        -1523.833    -1531.150        7.318   589.7
0.6790        -1523.997    -1530.911        6.914   557.2
0.6800        -1524.086    -1530.748        6.662   536.9
0.6810        -1524.016    -1530.699        6.684   538.6
0.6820        -1523.867    -1530.791        6.924   558.0
0.6830        -1523.973    -1530.967        6.994   563.7
0.6840        -1524.030    -1531.154        7.124   574.1
0.6850        -1524.170    -1531.279        7.110   572.9
0.6860        -1524.250    -1531.334        7.085   570.9
0.6870        -1524.044    -1531.283        7.239   583.3
0.6880        -1524.041    -1531.126        7.085   571.0
0.6890        -1524.221    -1530.933        6.712   540.9
0.6900        -1524.314    -1530.729        6.415   516.9
0.6910        -1524.348    -1530.538        6.190   498.8
0.6920        -1524.243    -1530.445        6.202   499.8
0.6930        -1524.135    -1530.513        6.378   513.9
0.6940        -1524.218    -1530.743        6.525   525.9
0.6950        -1524.155    -1531.090        6.936   558.9
0.6960        -1524.021    -1531.432        7.411   597.2
0.6970        -1524.017    -1531.706        7.689   619.6
0.6980        -1523.984    -1531.833        7.849   632.5
0.6990        -1524.021    -1531.801        7.780   626.9
0.7000        -1523.737    -1531.610        7.873   634.5
0.7010        -1523.755    -1531.324        7.570   610.0
0.7020        -1523.757    -1530.973        7.216   581.5
0.7030        -1523.672    -1530.693        7.021   565.8
0.7040        -1523.731    -1530.562        6.831   550.5
0.7050        -1523.785    -1530.584        6.799   547.9
0.7060        -1523.935    -1530.718        6.783   546.6
0.7070        -1523.923    -1530.872        6.949   560.0
0.7080        -1523.996    -1531.022        7.026   566.2
0.7090        -1524.007    -1531.144        7.138   575.2
0.7100        -1524.034    -1531.252        7.218   581.7
0.7110        -1523.932    -1531.361        7.429   598.7
0.7120        -1524.153    -1531.460        7.307   588.9
0.7130        -1524.245    -1531.597        7.352   592.4
0.7140        -1524.351    -1531.680        7.329   590.6
0.7150        -1524.466    -1531.684        7.218   581.7
0.7160        -1524.563    -1531.656        7.093   571.6
0.7170        -1524.586    -1531.638        7.052   568.3
0.7180        -1524.619    -1531.654        7.035   567.0
0.7190        -1524.547    -1531.664        7.117   573.5
0.7200        -1524.755    -1531.574        6.820   549.6
0.7210        -1524.694    -1531.426        6.733   542.6
0.7220        -1524.493    -1531.228        6.735   542.7
0.7230        -1524.533    -1530.951        6.418   517.2
0.7240        -1524.452    -1530.639        6.186   498.5
0.7250        -1524.194    -1530.376        6.183   498.2
0.7260        -1524.207    -1530.231        6.025   485.5
0.7270        -1524.137    -1530.253        6.116   492.9
0.7280        -1524.228    -1530.436        6.208   500.3
0.7290        -1524.190    -1530.769        6.579   530.2
0.7300        -1524.150    -1531.144        6.994   563.6
0.7310        -1524.238    -1531.478        7.240   583.4
0.7320        -1524.367    -1531.726        7.358   593.0
0.7330        -1524.347    -1531.827        7.480   602.8
0.7340        -1524.424    -1531.816        7.391   595.7
0.7350        -1524.338    -1531.723        7.385   595.1
0.7360        -1524.439    -1531.617        7.179   578.5
0.7370        -1524.558    -1531.551        6.993   563.5
0.7380        -1524.394    -1531.482        7.088   571.2
0.7390        -1524.487    -1531.368        6.881   554.6
0.7400        -1524.520    -1531.203        6.683   538.6
0.7410        -1524.568    -1531.003        6.435   518.6
0.7420        -1524.458    -1530.853        6.395   515.3
0.7430        -1524.364    -1530.750        6.386   514.7
0.7440        -1524.288    -1530.677        6.388   514.8
0.7450        -1524.128    -1530.695        6.567   529.2
0.7460        -1524.038    -1530.780        6.742   543.3
0.7470        -1524.225    -1530.883        6.658   536.6
0.7480        -1524.129    -1531.007        6.878   554.3
0.7490        -1524.091    -1531.154        7.063   569.2
0.7500        -1524.011    -1531.284        7.273   586.1
0.7510        -1524.006    -1531.391        7.385   595.2
0.7520        -1523.927    -1531.484        7.558   609.0
0.7530        -1524.061    -1531.585        7.523   606.3
0.7540        -1523.905    -1531.633        7.728   622.7
0.7550        -1524.059    -1531.590        7.531   606.9
0.7560        -1523.922    -1531.449        7.527   606.6
0.7570        -1523.816    -1531.217        7.401   596.4
0.7580        -1523.714    -1530.923        7.210   581.0
0.7590        -1523.688    -1530.624        6.936   558.9
0.7600        -1523.602    -1530.439        6.838   551.0
0.7610        -1523.509    -1530.397        6.888   555.1
0.7620        -1523.592    -1530.470        6.879   554.3
0.7630        -1523.725    -1530.649        6.924   558.0
0.7640        -1523.649    -1530.860        7.211   581.1
0.7650        -1523.657    -1531.044        7.387   595.3
0.7660        -1523.654    -1531.180        7.526   606.5
0.7670        -1523.491    -1531.232        7.741   623.8
0.7680        -1523.521    -1531.185        7.664   617.6
0.7690        -1523.668    -1531.084        7.416   597.6
0.7700        -1523.525    -1530.992        7.468   601.8
0.7710        -1523.441    -1530.959        7.518   605.8
0.7720        -1523.361    -1530.986        7.625   614.5
0.7730        -1523.574    -1531.063        7.489   603.5
0.7740        -1523.474    -1531.161        7.687   619.5
0.7750        -1523.554    -1531.214        7.660   617.3
0.7760        -1523.398    -1531.234        7.836   631.5
0.7770        -1523.336    -1531.205        7.869   634.2
0.7780        -1523.547    -1531.093        7.546   608.1
0.7790        -1523.571    -1530.982        7.411   597.2
0.7800        -1523.483    -1530.920        7.436   599.3
0.7810        -1523.468    -1530.855        7.387   595.3
0.7820        -1523.453    -1530.791        7.337   591.3
0.7830        -1523.596    -1530.740        7.144   575.8
0.7840        -1523.542    -1530.719        7.177   578.4
0.7850        -1523.474    -1530.742        7.268   585.7
0.7860        -1523.552    -1530.822        7.270   585.9
0.7870        -1523.465    -1530.965        7.500   604.4
0.7880        -1523.660    -1531.216        7.556   608.9
0.7890        -1523.767    -1531.565        7.799   628.5
0.7900        -1523.817    -1531.892        8.075   650.7
0.7910        -1523.952    -1532.062        8.110   653.6
0.7920        -1524.094    -1532.069        7.976   642.7
0.7930        -1524.157    -1531.928        7.771   626.2
0.7940        -1524.099    -1531.723        7.624   614.4
0.7950        -1523.900    -1531.491        7.591   611.8
0.7960        -1524.075    -1531.266        7.192   579.5
0.7970        -1524.046    -1531.083        7.037   567.1
0.7980        -1523.824    -1530.979        7.155   576.6
0.7990        -1523.793    -1530.943        7.151   576.2
0.8000        -1523.916    -1530.961        7.045   567.8
0.8010        -1523.827    -1530.999        7.172   578.0
0.8020        -1523.911    -1531.043        7.132   574.7
0.8030        -1523.783    -1531.081        7.298   588.1
0.8040        -1523.686    -1531.096        7.410   597.1
0.8050        -1523.910    -1531.066        7.156   576.7
0.8060        -1524.090    -1530.969        6.879   554.4
0.8070        -1523.830    -1530.836        7.006   564.6
0.8080        -1523.765    -1530.686        6.921   557.8
0.8090        -1523.873    -1530.538        6.666   537.2
0.8100        -1524.045    -1530.449        6.404   516.1
0.8110        -1524.166    -1530.439        6.274   505.6
0.8120        -1523.746    -1530.484        6.737   542.9
0.8130        -1523.856    -1530.579        6.722   541.7
0.8140        -1524.055    -1530.661        6.606   532.4
0.8150        -1524.076    -1530.733        6.657   536.5
0.8160        -1524.168    -1530.766        6.598   531.7
0.8170        -1524.187    -1530.767        6.581   530.3
0.8180        -1524.221    -1530.835        6.614   533.0
0.8190        -1524.176    -1530.942        6.766   545.2
0.8200        -1524.102    -1531.041        6.939   559.2
0.8210        -1523.793    -1531.128        7.336   591.2
0.8220        -1523.944    -1531.228        7.284   587.0
0.8230        -1524.074    -1531.295        7.221   581.9
0.8240        -1524.004    -1531.333        7.329   590.6
0.8250        -1524.061    -1531.302        7.241   583.5
0.8260        -1524.108    -1531.216        7.107   572.7
0.8270        -1524.094    -1531.079        6.986   563.0
0.8280        -1523.942    -1530.941        6.999   564.0
0.8290        -1524.177    -1530.829        6.652   536.0
0.8300        -1524.198    -1530.760        6.561   528.7
0.8310        -1524.096    -1530.815        6.719   541.5
0.8320        -1524.058    -1530.955        6.897   555.8
0.8330        -1524.126    -1531.142        7.015   565.3
0.8340        -1524.081    -1531.349        7.268   585.7
0.8350        -1524.207    -1531.502        7.295   587.9
0.8360        -1524.340    -1531.552        7.212   581.2
0.8370        -1524.389    -1531.494        7.105   572.6
0.8380        -1524.494    -1531.399        6.904   556.4
0.8390        -1524.607    -1531.370        6.763   545.0
0.8400        -1524.746    -1531.463        6.717   541.3
0.8410        -1524.969    -1531.624        6.655   536.3
0.8420        -1525.092    -1531.840        6.747   543.7
0.8430        -1525.054    -1532.105        7.051   568.2
0.8440        -1525.147    -1532.322        7.175   578.2
0.8450        -1525.152    -1532.443        7.291   587.6
0.8460        -1525.077    -1532.458        7.381   594.8
0.8470        -1525.078    -1532.374        7.296   587.9
0.8480        -1525.144    -1532.200        7.057   568.7
0.8490        -1525.138    -1532.011        6.873   553.9
0.8500        -1525.080    -1531.860        6.780   546.4
0.8510        -1525.009    -1531.819        6.810   548.8
0.8520        -1525.142    -1531.931        6.789   547.1
0.8530        -1525.120    -1532.117        6.997   563.8
0.8540        -1525.065    -1532.292        7.228   582.5
0.8550        -1525.288    -1532.394        7.106   572.7
0.8560        -1525.263    -1532.389        7.126   574.3
0.8570        -1524.921    -1532.235        7.314   589.4
0.8580        -1525.070    -1531.941        6.871   553.7
0.8590        -1525.060    -1531.559        6.499   523.7
0.8600        -1524.996    -1531.146        6.150   495.6
0.8610        -1524.862    -1530.805        5.942   478.9
0.8620        -1524.690    -1530.611        5.921   477.2
0.8630        -1524.884    -1530.592        5.709   460.0
0.8640        -1524.885    -1530.709        5.824   469.4
0.8650        -1524.711    -1530.918        6.207   500.2
0.8660        -1524.868    -1531.162        6.294   507.2
0.8670        -1524.712    -1531.360        6.648   535.8
0.8680        -1524.691    -1531.516        6.825   550.0
0.8690        -1524.693    -1531.593        6.900   556.0
0.8700        -1524.831    -1531.610        6.779   546.3
0.8710        -1524.815    -1531.596        6.782   546.5
0.8720        -1525.010    -1531.515        6.505   524.2
0.8730        -1525.137    -1531.356        6.220   501.2
0.8740        -1525.253    -1531.199        5.947   479.2
0.8750        -1525.166    -1531.114        5.948   479.3
0.8760        -1525.369    -1531.094        5.726   461.4
0.8770        -1525.335    -1531.157        5.821   469.1
0.8780        -1525.279    -1531.262        5.983   482.1
0.8790        -1525.239    -1531.379        6.140   494.8
0.8800        -1525.348    -1531.456        6.108   492.2
0.8810        -1525.259    -1531.440        6.181   498.1
0.8820        -1525.287    -1531.364        6.077   489.7
0.8830        -1525.318    -1531.244        5.926   477.6
0.8840        -1525.403    -1531.111        5.707   459.9
0.8850        -1525.266    -1531.014        5.747   463.2
0.8860        -1525.022    -1530.992        5.970   481.1
0.8870        -1524.920    -1531.040        6.120   493.2
0.8880        -1524.883    -1531.140        6.257   504.2
0.8890        -1524.946    -1531.242        6.296   507.4
0.8900        -1524.987    -1531.345        6.357   512.3
0.8910        -1524.831    -1531.425        6.594   531.4
0.8920        -1524.679    -1531.538        6.859   552.8
0.8930        -1524.840    -1531.708        6.868   553.5
0.8940        -1524.783    -1531.945        7.162   577.1
0.8950        -1525.005    -1532.224        7.220   581.8
0.8960        -1525.211    -1532.521        7.310   589.1
0.8970        -1525.261    -1532.778        7.517   605.7
0.8980        -1525.235    -1532.956        7.721   622.2
0.8990        -1525.428    -1532.973        7.545   608.1
0.9000        -1525.421    -1532.802        7.380   594.8
0.9010        -1525.251    -1532.466        7.215   581.4
0.9020        -1525.401    -1532.009        6.608   532.5
0.9030        -1525.310    -1531.609        6.300   507.7
0.9040        -1525.379    -1531.355        5.975   481.5
0.9050        -1525.442    -1531.346        5.904   475.8
0.9060        -1525.346    -1531.554        6.208   500.2
0.9070        -1525.280    -1531.921        6.641   535.2
0.9080        -1525.293    -1532.354        7.061   569.0
0.9090        -1525.301    -1532.673        7.372   594.1
0.9100        -1525.167    -1532.791        7.624   614.4
0.9110        -1525.082    -1532.659        7.577   610.6
0.9120        -1525.119    -1532.318        7.199   580.2
0.9130        -1525.037    -1531.889        6.852   552.2
0.9140        -1525.129    -1531.505        6.375   513.8
0.9150        -1525.201    -1531.298        6.097   491.4
0.9160        -1525.261    -1531.326        6.065   488.8
0.9170        -1525.444    -1531.530        6.085   490.4
0.9180        -1525.346    -1531.839        6.493   523.3
0.9190        -1525.251    -1532.136        6.886   554.9
0.9200        -1525.423    -1532.314        6.891   555.3
0.9210        -1525.412    -1532.326        6.914   557.2
0.9220        -1525.525    -1532.170        6.645   535.5
0.9230        -1525.401    -1531.904        6.503   524.1
0.9240        -1525.302    -1531.632        6.330   510.1
0.9250        -1525.191    -1531.453        6.262   504.6
0.9260        -1525.097    -1531.439        6.342   511.1
0.9270        -1524.957    -1531.577        6.620   533.5
0.9280        -1524.813    -1531.763        6.950   560.1
0.9290        -1524.806    -1531.888        7.082   570.7
0.9300        -1524.970    -1531.924        6.954   560.4
0.9310        -1524.897    -1531.823        6.925   558.1
0.9320        -1525.020    -1531.630        6.610   532.7
0.9330        -1525.026    -1531.383        6.357   512.3
0.9340        -1524.914    -1531.100        6.186   498.5
0.9350        -1524.890    -1530.885        5.995   483.1
0.9360        -1524.819    -1530.745        5.925   477.5
0.9370        -1524.870    -1530.740        5.870   473.1
0.9380        -1524.740    -1530.904        6.164   496.7
0.9390        -1524.631    -1531.166        6.535   526.6
0.9400        -1524.593    -1531.471        6.878   554.3
0.9410        -1524.611    -1531.763        7.151   576.3
0.9420        -1524.667    -1531.943        7.276   586.3
0.9430        -1524.792    -1531.977        7.185   579.0
0.9440        -1524.783    -1531.870        7.087   571.1
0.9450        -1524.740    -1531.657        6.918   557.5
0.9460        -1524.642    -1531.463        6.821   549.7
0.9470        -1524.500    -1531.271        6.772   545.7
0.9480        -1524.721    -1531.097        6.375   513.8
0.9490        -1524.802    -1530.991        6.189   498.8
0.9500        -1524.801    -1530.998        6.197   499.4
0.9510        -1524.374    -1531.111        6.737   542.9
0.9520        -1524.596    -1531.308        6.711   540.8
0.9530        -1524.488    -1531.509        7.021   565.8
0.9540        -1524.517    -1531.687        7.170   577.8
0.9550        -1524.406    -1531.785        7.379   594.6
0.9560        -1524.234    -1531.714        7.479   602.7
0.9570        -1524.181    -1531.485        7.305   588.7
0.9580        -1524.086    -1531.144        7.058   568.8
0.9590        -1524.029    -1530.794        6.765   545.2
0.9600        -1524.097    -1530.544        6.447   519.5
0.9610        -1524.126    -1530.438        6.312   508.7
0.9620        -1523.968    -1530.538        6.570   529.5
0.9630        -1524.054    -1530.780        6.726   542.0
0.9640        -1523.956    -1531.030        7.075   570.1
0.9650        -1524.059    -1531.183        7.124   574.1
0.9660        -1524.131    -1531.187        7.056   568.6
0.9670        -1524.190    -1531.067        6.877   554.2
0.9680        -1524.104    -1530.890        6.786   546.9
0.9690        -1523.977    -1530.791        6.814   549.1
0.9700        -1524.010    -1530.851        6.840   551.2
0.9710        -1524.009    -1531.088        7.079   570.5
0.9720        -1523.889    -1531.414        7.525   606.4
0.9730        -1523.827    -1531.733        7.906   637.1
0.9740        -1523.977    -1531.929        7.952   640.8
0.9750        -1524.007    -1531.934        7.927   638.8
0.9760        -1523.715    -1531.750        8.035   647.5
0.9770        -1523.766    -1531.406        7.640   615.7
0.9780        -1523.666    -1530.970        7.305   588.7
0.9790        -1523.583    -1530.537        6.954   560.4
0.9800        -1523.618    -1530.240        6.622   533.6
0.9810        -1523.572    -1530.130        6.557   528.4
0.9820        -1523.660    -1530.213        6.553   528.1
0.9830        -1523.861    -1530.454        6.593   531.3
0.9840        -1523.836    -1530.808        6.972   561.8
0.9850        -1523.952    -1531.221        7.269   585.8
0.9860        -1524.053    -1531.595        7.542   607.8
0.9870        -1524.036    -1531.914        7.878   634.8
0.9880        -1523.884    -1532.076        8.191   660.1
0.9890        -1523.856    -1532.057        8.201   660.9
0.9900        -1524.141    -1531.901        7.760   625.3
0.9910        -1524.535    -1531.681        7.146   575.9
0.9920        -1524.468    -1531.478        7.010   564.9
0.9930        -1524.367    -1531.351        6.984   562.9
0.9940        -1524.207    -1531.327        7.120   573.7
0.9950        -1524.030    -1531.355        7.325   590.3
0.9960        -1524.023    -1531.378        7.354   592.7
0.9970        -1524.063    -1531.317        7.254   584.6
0.9980        -1524.063    -1531.135        7.072   569.9
0.9990        -1523.929    -1530.871        6.943   559.5
1.0000        -1524.040    -1530.588        6.549   527.7
