Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2160        -1538.337    -1538.337        0.000     0.0
0.2170        -1538.337    -1538.337        0.000     0.0
0.2180        -1538.337    -1538.337        0.000     0.0
0.2190        -1538.337    -1538.337        0.000     0.0
0.2200        -1538.337    -1538.337        0.000     0.0
0.2210        -1538.337    -1538.337        0.000     0.0
0.2220        -1538.337    -1538.337        0.000     0.0
0.2230        -1538.337    -1538.337        0.000     0.0
0.2240        -1538.337    -1538.337        0.000     0.0
0.2250        -1538.337    -1538.337        0.000     0.0
0.2260        -1538.337    -1538.337        0.000     0.0
0.2270        -1538.337    -1538.337        0.000     0.0
0.2280        -1538.337    -1538.337        0.000     0.0
0.2290        -1538.337    -1538.337        0.000     0.0
0.2300        -1538.337    -1538.337        0.000     0.0
0.2310        -1538.337    -1538.337        0.000     0.0
0.2320        -1538.337    -1538.337        0.000     0.0
0.2330        -1538.337    -1538.337        0.000     0.0
0.2340        -1538.337    -1538.337        0.000     0.0
0.2350        -1538.337    -1538.337        0.000     0.0
0.2360        -1538.337    -1538.337        0.000     0.0
0.2370        -1538.337    -1538.337        0.000     0.0
0.2380        -1538.337    -1538.337        0.000     0.0
0.2390        -1538.337    -1538.337        0.000     0.0
0.2400        -1538.337    -1538.337        0.000     0.0
0.2410        -1538.337    -1538.337        0.000     0.0
0.2420        -1538.337    -1538.337        0.000     0.0
0.2430        -1538.337    -1538.337        0.000     0.0
0.2440        -1538.337    -1538.337        0.000     0.0
0.2450        -1538.337    -1538.337        0.000     0.0
0.2460        -1538.337    -1538.337        0.000     0.0
0.2470        -1538.337    -1538.337        0.000     0.0
0.2480        -1538.337    -1538.337        0.000     0.0
0.2490        -1538.337    -1538.337        0.000     0.0
0.2500        -1538.337    -1538.337        0.000     0.0
0.2510        -1538.337    -1538.337        0.000     0.0
0.2520        -1538.337    -1538.337        0.000     0.0
0.2530        -1538.337    -1538.337        0.000     0.0
0.2540        -1538.337    -1538.337        0.000     0.0
0.2550        -1538.337    -1538.337        0.000     0.0
0.2560        -1538.337    -1538.337        0.000     0.0
0.2570        -1538.337    -1538.337        0.000     0.0
0.2580        -1538.337    -1538.337        0.000     0.0
0.2590        -1538.337    -1538.337        0.000     0.0
0.2600        -1538.337    -1538.337        0.000     0.0
0.2610        -1538.337    -1538.337        0.000     0.0
0.2620        -1538.337    -1538.337        0.000     0.0
0.2630        -1538.337    -1538.337        0.000     0.0
0.2640        -1538.337    -1538.337        0.000     0.0
0.2650        -1538.337    -1538.337        0.000     0.0
0.2660        -1538.337    -1538.337        0.000     0.0
0.2670        -1538.337    -1538.337        0.000     0.0
0.2680        -1538.337    -1538.337        0.000     0.0
0.2690        -1538.337    -1538.337        0.000     0.0
0.2700        -1538.337    -1538.337        0.000     0.0
0.2710        -1538.337    -1538.337        0.000     0.0
0.2720        -1538.337    -1538.337        0.000     0.0
0.2730        -1538.337    -1538.337        0.000     0.0
0.2740        -1538.337    -1538.337        0.000     0.0
0.2750        -1538.337    -1538.337        0.000     0.0
0.2760        -1538.337    -1538.337        0.000     0.0
0.2770        -1538.337    -1538.337        0.000     0.0
0.2780        -1538.337    -1538.337        0.000     0.0
0.2790        -1538.337    -1538.337        0.000     0.0
0.2800        -1538.337    -1538.337        0.000     0.0
0.2810        -1538.337    -1538.337        0.000     0.0
0.2820        -1538.337    -1538.337        0.000     0.0
0.2830        -1538.337    -1538.337        0.000     0.0
0.2840        -1538.337    -1538.337        0.000     0.0
0.2850        -1538.337    -1538.337        0.000     0.0
0.2860        -1538.337    -1538.337        0.000     0.0
0.2870        -1538.337    -1538.337        0.000     0.0
0.2880        -1538.337    -1538.337        0.000     0.0
0.2890        -1538.337    -1538.337        0.000     0.0
0.2900        -1538.337    -1538.337        0.000     0.0
0.2910        -1538.337    -1538.337        0.000     0.0
0.2920        -1538.337    -1538.337        0.000     0.0
0.2930        -1538.337    -1538.337        0.000     0.0
0.2940        -1538.337    -1538.337        0.000     0.0
0.2950        -1538.337    -1538.337        0.000     0.0
0.2960        -1538.337    -1538.337        0.000     0.0
0.2970        -1538.337    -1538.337        0.000     0.0
0.2980        -1538.337    -1538.337        0.000     0.0
0.2990        -1538.337    -1538.337        0.000     0.0
0.3000        -1538.337    -1538.337        0.000     0.0
0.3010        -1538.337    -1538.337        0.000     0.0
0.3020        -1538.337    -1538.337        0.000     0.0
0.3030        -1538.337    -1538.337        0.000     0.0
0.3040        -1538.337    -1538.337        0.000     0.0
0.3050        -1538.337    -1538.337        0.000     0.0
0.3060        -1538.337    -1538.337        0.000     0.0
0.3070        -1538.337    -1538.337        0.000     0.0
0.3080        -1538.337    -1538.337        0.000     0.0
0.3090        -1538.337    -1538.337        0.000     0.0
0.3100        -1538.337    -1538.337        0.000     0.0
0.3110        -1538.337    -1538.337        0.000     0.0
0.3120        -1538.337    -1538.337        0.000     0.0
0.3130        -1538.337    -1538.337        0.000     0.0
