Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5570        -1536.987    -1537.651        0.665    53.6
0.5580        -1537.003    -1537.653        0.650    52.4
0.5590        -1537.000    -1537.651        0.651    52.5
0.5600        -1537.004    -1537.644        0.640    51.6
0.5610        -1537.020    -1537.634        0.614    49.5
0.5620        -1537.014    -1537.627        0.613    49.4
0.5630        -1537.004    -1537.631        0.627    50.5
0.5640        -1537.006    -1537.644        0.638    51.4
0.5650        -1536.999    -1537.667        0.668    53.8
0.5660        -1536.999    -1537.694        0.695    56.0
0.5670        -1537.003    -1537.719        0.716    57.7
0.5680        -1537.013    -1537.737        0.724    58.4
0.5690        -1536.999    -1537.744        0.745    60.1
0.5700        -1537.006    -1537.738        0.732    59.0
0.5710        -1537.017    -1537.722        0.705    56.8
0.5720        -1537.005    -1537.699        0.693    55.9
0.5730        -1536.993    -1537.670        0.677    54.5
0.5740        -1536.996    -1537.646        0.650    52.4
0.5750        -1536.984    -1537.627        0.643    51.8
0.5760        -1536.976    -1537.617        0.641    51.6
0.5770        -1536.983    -1537.616        0.633    51.0
0.5780        -1536.983    -1537.621        0.638    51.4
0.5790        -1536.998    -1537.632        0.635    51.2
0.5800        -1536.997    -1537.650        0.653    52.7
0.5810        -1536.987    -1537.673        0.685    55.2
0.5820        -1536.992    -1537.695        0.703    56.6
0.5830        -1536.990    -1537.710        0.720    58.0
0.5840        -1536.981    -1537.707        0.726    58.5
0.5850        -1536.996    -1537.691        0.696    56.1
0.5860        -1536.989    -1537.667        0.678    54.6
0.5870        -1536.980    -1537.638        0.657    53.0
0.5880        -1536.976    -1537.607        0.631    50.8
0.5890        -1536.965    -1537.582        0.616    49.6
0.5900        -1536.970    -1537.572        0.602    48.5
0.5910        -1536.945    -1537.581        0.636    51.2
0.5920        -1536.942    -1537.599        0.657    52.9
0.5930        -1536.958    -1537.616        0.657    53.0
0.5940        -1536.955    -1537.629        0.673    54.3
0.5950        -1536.962    -1537.638        0.676    54.5
0.5960        -1536.950    -1537.642        0.692    55.8
0.5970        -1536.944    -1537.645        0.701    56.5
0.5980        -1536.928    -1537.653        0.725    58.4
0.5990        -1536.923    -1537.662        0.740    59.6
0.6000        -1536.919    -1537.674        0.755    60.8
0.6010        -1536.900    -1537.689        0.789    63.6
0.6020        -1536.918    -1537.699        0.780    62.9
0.6030        -1536.938    -1537.699        0.761    61.3
0.6040        -1536.933    -1537.692        0.759    61.1
0.6050        -1536.918    -1537.673        0.755    60.9
0.6060        -1536.926    -1537.642        0.716    57.7
0.6070        -1536.900    -1537.605        0.705    56.8
0.6080        -1536.911    -1537.570        0.659    53.1
0.6090        -1536.900    -1537.548        0.647    52.2
0.6100        -1536.914    -1537.546        0.632    50.9
0.6110        -1536.896    -1537.562        0.666    53.7
0.6120        -1536.890    -1537.591        0.701    56.5
0.6130        -1536.888    -1537.623        0.736    59.3
0.6140        -1536.874    -1537.648        0.774    62.3
0.6150        -1536.867    -1537.660        0.793    63.9
0.6160        -1536.878    -1537.655        0.776    62.6
0.6170        -1536.868    -1537.635        0.766    61.8
0.6180        -1536.867    -1537.609        0.742    59.8
0.6190        -1536.872    -1537.581        0.709    57.2
0.6200        -1536.862    -1537.555        0.693    55.8
0.6210        -1536.878    -1537.531        0.653    52.6
0.6220        -1536.874    -1537.512        0.638    51.4
0.6230        -1536.867    -1537.500        0.633    51.0
0.6240        -1536.872    -1537.493        0.621    50.0
0.6250        -1536.870    -1537.491        0.620    50.0
0.6260        -1536.868    -1537.494        0.626    50.5
0.6270        -1536.889    -1537.513        0.624    50.3
0.6280        -1536.876    -1537.546        0.670    54.0
0.6290        -1536.880    -1537.585        0.705    56.8
0.6300        -1536.870    -1537.626        0.756    60.9
0.6310        -1536.873    -1537.661        0.789    63.6
0.6320        -1536.863    -1537.685        0.822    66.2
0.6330        -1536.845    -1537.693        0.848    68.3
0.6340        -1536.849    -1537.685        0.836    67.3
0.6350        -1536.862    -1537.661        0.799    64.4
0.6360        -1536.869    -1537.633        0.764    61.6
0.6370        -1536.878    -1537.607        0.729    58.8
0.6380        -1536.886    -1537.589        0.704    56.7
0.6390        -1536.893    -1537.579        0.686    55.3
0.6400        -1536.900    -1537.576        0.676    54.5
0.6410        -1536.900    -1537.577        0.677    54.6
0.6420        -1536.916    -1537.580        0.664    53.5
0.6430        -1536.916    -1537.589        0.673    54.3
0.6440        -1536.908    -1537.602        0.694    55.9
0.6450        -1536.904    -1537.616        0.712    57.4
0.6460        -1536.906    -1537.632        0.725    58.4
0.6470        -1536.906    -1537.641        0.735    59.2
0.6480        -1536.927    -1537.643        0.715    57.6
0.6490        -1536.926    -1537.642        0.716    57.7
0.6500        -1536.918    -1537.633        0.716    57.7
0.6510        -1536.926    -1537.620        0.694    55.9
0.6520        -1536.905    -1537.605        0.700    56.4
0.6530        -1536.906    -1537.593        0.688    55.4
0.6540        -1536.895    -1537.588        0.693    55.9
0.6550        -1536.896    -1537.594        0.698    56.3
0.6560        -1536.901    -1537.609        0.708    57.1
0.6570        -1536.891    -1537.629        0.738    59.5
0.6580        -1536.879    -1537.643        0.764    61.6
0.6590        -1536.875    -1537.646        0.770    62.1
0.6600        -1536.851    -1537.633        0.783    63.1
0.6610        -1536.857    -1537.607        0.750    60.4
0.6620        -1536.863    -1537.575        0.712    57.3
0.6630        -1536.854    -1537.546        0.692    55.8
0.6640        -1536.872    -1537.527        0.655    52.8
0.6650        -1536.862    -1537.523        0.662    53.3
0.6660        -1536.862    -1537.536        0.674    54.3
0.6670        -1536.863    -1537.558        0.695    56.0
0.6680        -1536.851    -1537.578        0.727    58.6
0.6690        -1536.852    -1537.591        0.739    59.5
0.6700        -1536.841    -1537.593        0.753    60.7
0.6710        -1536.841    -1537.588        0.747    60.2
0.6720        -1536.839    -1537.580        0.741    59.7
0.6730        -1536.837    -1537.580        0.743    59.9
0.6740        -1536.837    -1537.588        0.752    60.6
0.6750        -1536.838    -1537.607        0.769    62.0
0.6760        -1536.814    -1537.629        0.816    65.7
0.6770        -1536.801    -1537.641        0.840    67.7
0.6780        -1536.783    -1537.641        0.858    69.1
0.6790        -1536.806    -1537.621        0.815    65.6
0.6800        -1536.806    -1537.588        0.782    63.0
0.6810        -1536.822    -1537.551        0.729    58.8
0.6820        -1536.832    -1537.524        0.692    55.8
0.6830        -1536.828    -1537.515        0.687    55.4
0.6840        -1536.838    -1537.524        0.686    55.3
0.6850        -1536.840    -1537.548        0.708    57.1
0.6860        -1536.834    -1537.583        0.749    60.3
0.6870        -1536.824    -1537.614        0.791    63.7
0.6880        -1536.835    -1537.632        0.798    64.3
0.6890        -1536.848    -1537.632        0.784    63.2
0.6900        -1536.859    -1537.618        0.759    61.2
0.6910        -1536.883    -1537.599        0.716    57.7
0.6920        -1536.882    -1537.584        0.703    56.6
0.6930        -1536.887    -1537.580        0.693    55.8
0.6940        -1536.897    -1537.588        0.691    55.7
0.6950        -1536.899    -1537.602        0.703    56.6
0.6960        -1536.895    -1537.616        0.720    58.0
0.6970        -1536.893    -1537.626        0.733    59.0
0.6980        -1536.895    -1537.631        0.736    59.3
0.6990        -1536.890    -1537.629        0.738    59.5
0.7000        -1536.896    -1537.621        0.725    58.4
0.7010        -1536.895    -1537.616        0.720    58.0
0.7020        -1536.882    -1537.619        0.737    59.4
0.7030        -1536.890    -1537.631        0.741    59.7
0.7040        -1536.871    -1537.645        0.775    62.4
0.7050        -1536.877    -1537.660        0.783    63.1
0.7060        -1536.879    -1537.673        0.794    64.0
0.7070        -1536.889    -1537.681        0.793    63.9
0.7080        -1536.880    -1537.678        0.798    64.3
0.7090        -1536.890    -1537.661        0.771    62.1
0.7100        -1536.878    -1537.637        0.758    61.1
0.7110        -1536.889    -1537.611        0.722    58.2
0.7120        -1536.894    -1537.592        0.699    56.3
0.7130        -1536.912    -1537.583        0.671    54.1
0.7140        -1536.904    -1537.583        0.679    54.8
0.7150        -1536.917    -1537.588        0.671    54.1
0.7160        -1536.939    -1537.593        0.653    52.7
0.7170        -1536.938    -1537.599        0.661    53.3
0.7180        -1536.920    -1537.603        0.683    55.0
0.7190        -1536.912    -1537.603        0.692    55.7
0.7200        -1536.902    -1537.602        0.701    56.5
0.7210        -1536.908    -1537.604        0.696    56.1
0.7220        -1536.921    -1537.607        0.686    55.3
0.7230        -1536.901    -1537.611        0.710    57.2
0.7240        -1536.903    -1537.616        0.713    57.4
0.7250        -1536.919    -1537.616        0.697    56.2
0.7260        -1536.915    -1537.615        0.699    56.3
0.7270        -1536.914    -1537.612        0.698    56.2
0.7280        -1536.922    -1537.609        0.688    55.4
0.7290        -1536.930    -1537.601        0.671    54.1
0.7300        -1536.939    -1537.591        0.652    52.5
0.7310        -1536.943    -1537.578        0.635    51.2
0.7320        -1536.944    -1537.569        0.625    50.4
0.7330        -1536.934    -1537.565        0.631    50.8
0.7340        -1536.924    -1537.565        0.641    51.6
0.7350        -1536.917    -1537.572        0.655    52.8
0.7360        -1536.928    -1537.586        0.659    53.1
0.7370        -1536.944    -1537.600        0.657    52.9
0.7380        -1536.959    -1537.619        0.660    53.2
0.7390        -1536.955    -1537.643        0.688    55.4
0.7400        -1536.978    -1537.669        0.691    55.7
0.7410        -1536.964    -1537.693        0.729    58.7
0.7420        -1536.976    -1537.708        0.732    59.0
0.7430        -1536.982    -1537.713        0.731    58.9
0.7440        -1536.992    -1537.715        0.722    58.2
0.7450        -1536.990    -1537.710        0.719    58.0
0.7460        -1536.998    -1537.699        0.701    56.5
0.7470        -1537.008    -1537.686        0.678    54.6
0.7480        -1536.994    -1537.673        0.679    54.7
0.7490        -1537.001    -1537.662        0.661    53.3
0.7500        -1537.023    -1537.658        0.635    51.2
0.7510        -1537.020    -1537.661        0.641    51.7
0.7520        -1537.007    -1537.669        0.662    53.4
0.7530        -1537.017    -1537.680        0.664    53.5
0.7540        -1537.016    -1537.691        0.675    54.4
0.7550        -1537.032    -1537.698        0.665    53.6
0.7560        -1537.015    -1537.701        0.686    55.3
0.7570        -1537.006    -1537.696        0.689    55.5
0.7580        -1536.994    -1537.683        0.688    55.5
0.7590        -1537.001    -1537.667        0.666    53.7
0.7600        -1537.010    -1537.645        0.635    51.2
0.7610        -1536.997    -1537.627        0.630    50.8
0.7620        -1537.006    -1537.618        0.613    49.4
0.7630        -1537.015    -1537.622        0.607    48.9
0.7640        -1537.014    -1537.639        0.625    50.4
0.7650        -1537.006    -1537.661        0.654    52.7
0.7660        -1537.014    -1537.680        0.667    53.7
0.7670        -1537.010    -1537.689        0.679    54.7
0.7680        -1536.987    -1537.684        0.697    56.2
0.7690        -1537.001    -1537.666        0.665    53.6
0.7700        -1537.009    -1537.642        0.633    51.0
0.7710        -1537.011    -1537.621        0.610    49.2
0.7720        -1536.999    -1537.610        0.611    49.2
0.7730        -1537.006    -1537.609        0.602    48.5
0.7740        -1537.022    -1537.623        0.601    48.4
0.7750        -1537.035    -1537.650        0.615    49.6
0.7760        -1537.052    -1537.682        0.630    50.8
0.7770        -1537.045    -1537.710        0.665    53.6
0.7780        -1537.052    -1537.727        0.675    54.4
0.7790        -1537.068    -1537.726        0.658    53.0
0.7800        -1537.063    -1537.709        0.646    52.1
0.7810        -1537.052    -1537.686        0.633    51.0
0.7820        -1537.046    -1537.662        0.616    49.6
0.7830        -1537.030    -1537.649        0.619    49.9
0.7840        -1537.031    -1537.650        0.618    49.8
0.7850        -1537.053    -1537.668        0.615    49.6
0.7860        -1537.062    -1537.707        0.645    52.0
0.7870        -1537.071    -1537.751        0.681    54.8
0.7880        -1537.075    -1537.784        0.709    57.2
0.7890        -1537.057    -1537.800        0.744    59.9
0.7900        -1537.064    -1537.792        0.728    58.6
0.7910        -1537.052    -1537.760        0.708    57.1
0.7920        -1537.049    -1537.712        0.664    53.5
0.7930        -1537.042    -1537.662        0.620    50.0
0.7940        -1537.030    -1537.617        0.587    47.3
0.7950        -1537.027    -1537.590        0.563    45.4
0.7960        -1537.041    -1537.587        0.546    44.0
0.7970        -1537.044    -1537.603        0.559    45.0
0.7980        -1537.056    -1537.633        0.576    46.5
0.7990        -1537.062    -1537.665        0.603    48.6
0.8000        -1537.067    -1537.694        0.627    50.6
0.8010        -1537.062    -1537.715        0.653    52.6
0.8020        -1537.051    -1537.720        0.669    53.9
0.8030        -1537.041    -1537.710        0.669    53.9
0.8040        -1537.037    -1537.690        0.653    52.6
0.8050        -1537.025    -1537.668        0.643    51.9
0.8060        -1537.024    -1537.653        0.629    50.7
0.8070        -1537.037    -1537.649        0.612    49.3
0.8080        -1537.035    -1537.654        0.619    49.9
0.8090        -1537.038    -1537.663        0.625    50.4
0.8100        -1537.018    -1537.676        0.658    53.0
0.8110        -1537.018    -1537.684        0.666    53.7
0.8120        -1537.023    -1537.678        0.655    52.8
0.8130        -1537.039    -1537.664        0.625    50.4
0.8140        -1537.053    -1537.650        0.597    48.1
0.8150        -1537.052    -1537.646        0.593    47.8
0.8160        -1537.047    -1537.652        0.605    48.7
0.8170        -1537.062    -1537.667        0.605    48.8
0.8180        -1537.065    -1537.686        0.621    50.0
0.8190        -1537.076    -1537.705        0.629    50.7
0.8200        -1537.093    -1537.722        0.629    50.7
0.8210        -1537.091    -1537.733        0.642    51.7
0.8220        -1537.079    -1537.734        0.655    52.8
0.8230        -1537.068    -1537.727        0.659    53.1
0.8240        -1537.063    -1537.713        0.650    52.4
0.8250        -1537.045    -1537.701        0.655    52.8
0.8260        -1537.051    -1537.691        0.639    51.5
0.8270        -1537.041    -1537.685        0.644    51.9
0.8280        -1537.051    -1537.683        0.632    50.9
0.8290        -1537.033    -1537.687        0.654    52.7
0.8300        -1537.027    -1537.692        0.665    53.6
0.8310        -1537.032    -1537.698        0.666    53.7
0.8320        -1537.028    -1537.701        0.674    54.3
0.8330        -1537.024    -1537.700        0.676    54.5
0.8340        -1537.041    -1537.690        0.649    52.3
0.8350        -1537.067    -1537.678        0.611    49.2
0.8360        -1537.068    -1537.670        0.602    48.5
0.8370        -1537.070    -1537.671        0.600    48.4
0.8380        -1537.093    -1537.676        0.583    47.0
0.8390        -1537.085    -1537.687        0.602    48.5
0.8400        -1537.086    -1537.703        0.617    49.7
0.8410        -1537.098    -1537.721        0.623    50.2
0.8420        -1537.109    -1537.734        0.625    50.4
0.8430        -1537.093    -1537.740        0.647    52.1
0.8440        -1537.100    -1537.739        0.640    51.5
0.8450        -1537.105    -1537.738        0.632    51.0
0.8460        -1537.091    -1537.735        0.644    51.9
0.8470        -1537.079    -1537.732        0.653    52.6
0.8480        -1537.090    -1537.730        0.640    51.6
0.8490        -1537.090    -1537.729        0.639    51.5
0.8500        -1537.093    -1537.729        0.636    51.2
0.8510        -1537.087    -1537.726        0.639    51.5
0.8520        -1537.080    -1537.724        0.645    51.9
0.8530        -1537.084    -1537.719        0.635    51.2
0.8540        -1537.105    -1537.712        0.607    48.9
0.8550        -1537.113    -1537.707        0.594    47.9
0.8560        -1537.118    -1537.702        0.584    47.0
0.8570        -1537.123    -1537.704        0.581    46.8
0.8580        -1537.121    -1537.714        0.593    47.8
0.8590        -1537.123    -1537.734        0.611    49.2
0.8600        -1537.118    -1537.758        0.641    51.6
0.8610        -1537.126    -1537.780        0.654    52.7
0.8620        -1537.119    -1537.790        0.671    54.1
0.8630        -1537.107    -1537.788        0.681    54.9
0.8640        -1537.118    -1537.775        0.657    52.9
0.8650        -1537.135    -1537.755        0.620    50.0
0.8660        -1537.123    -1537.736        0.613    49.4
0.8670        -1537.124    -1537.722        0.598    48.2
0.8680        -1537.119    -1537.713        0.594    47.9
0.8690        -1537.100    -1537.709        0.610    49.1
0.8700        -1537.117    -1537.709        0.592    47.7
0.8710        -1537.098    -1537.710        0.612    49.3
0.8720        -1537.108    -1537.710        0.602    48.5
0.8730        -1537.113    -1537.709        0.596    48.1
0.8740        -1537.114    -1537.706        0.592    47.7
0.8750        -1537.122    -1537.697        0.575    46.3
0.8760        -1537.111    -1537.689        0.578    46.6
0.8770        -1537.101    -1537.684        0.583    47.0
0.8780        -1537.080    -1537.686        0.606    48.8
0.8790        -1537.067    -1537.692        0.625    50.4
0.8800        -1537.054    -1537.702        0.648    52.2
0.8810        -1537.064    -1537.712        0.648    52.2
0.8820        -1537.079    -1537.722        0.643    51.8
0.8830        -1537.080    -1537.731        0.651    52.5
0.8840        -1537.079    -1537.734        0.655    52.8
0.8850        -1537.063    -1537.733        0.670    54.0
0.8860        -1537.068    -1537.726        0.658    53.0
0.8870        -1537.078    -1537.720        0.642    51.7
0.8880        -1537.079    -1537.715        0.636    51.3
0.8890        -1537.095    -1537.713        0.618    49.8
0.8900        -1537.090    -1537.711        0.621    50.1
0.8910        -1537.085    -1537.708        0.623    50.2
0.8920        -1537.081    -1537.699        0.618    49.8
0.8930        -1537.080    -1537.686        0.606    48.9
0.8940        -1537.064    -1537.669        0.605    48.8
0.8950        -1537.067    -1537.656        0.589    47.4
0.8960        -1537.068    -1537.651        0.583    47.0
0.8970        -1537.072    -1537.660        0.589    47.4
0.8980        -1537.075    -1537.679        0.604    48.7
0.8990        -1537.086    -1537.702        0.617    49.7
0.9000        -1537.093    -1537.724        0.631    50.9
0.9010        -1537.094    -1537.741        0.647    52.2
0.9020        -1537.110    -1537.747        0.637    51.3
0.9030        -1537.097    -1537.744        0.647    52.1
0.9040        -1537.095    -1537.732        0.637    51.3
0.9050        -1537.076    -1537.716        0.640    51.6
0.9060        -1537.080    -1537.703        0.623    50.2
0.9070        -1537.082    -1537.700        0.618    49.8
0.9080        -1537.084    -1537.705        0.622    50.1
0.9090        -1537.090    -1537.714        0.624    50.3
0.9100        -1537.077    -1537.722        0.645    52.0
0.9110        -1537.103    -1537.726        0.623    50.2
0.9120        -1537.107    -1537.729        0.622    50.1
0.9130        -1537.113    -1537.728        0.615    49.6
0.9140        -1537.103    -1537.724        0.621    50.0
0.9150        -1537.098    -1537.719        0.621    50.1
0.9160        -1537.085    -1537.712        0.627    50.6
0.9170        -1537.090    -1537.704        0.614    49.5
0.9180        -1537.070    -1537.700        0.631    50.8
0.9190        -1537.083    -1537.699        0.616    49.6
0.9200        -1537.087    -1537.698        0.611    49.2
0.9210        -1537.080    -1537.694        0.614    49.5
0.9220        -1537.076    -1537.688        0.612    49.3
0.9230        -1537.074    -1537.680        0.607    48.9
0.9240        -1537.080    -1537.676        0.596    48.0
0.9250        -1537.075    -1537.678        0.603    48.6
0.9260        -1537.089    -1537.685        0.596    48.0
0.9270        -1537.098    -1537.696        0.598    48.2
0.9280        -1537.114    -1537.710        0.596    48.0
0.9290        -1537.131    -1537.721        0.590    47.5
0.9300        -1537.121    -1537.728        0.607    48.9
0.9310        -1537.129    -1537.733        0.604    48.7
0.9320        -1537.127    -1537.736        0.608    49.0
0.9330        -1537.126    -1537.734        0.607    48.9
0.9340        -1537.140    -1537.731        0.590    47.6
0.9350        -1537.143    -1537.728        0.584    47.1
0.9360        -1537.123    -1537.722        0.600    48.3
0.9370        -1537.117    -1537.716        0.598    48.2
0.9380        -1537.131    -1537.711        0.580    46.8
0.9390        -1537.129    -1537.713        0.584    47.1
0.9400        -1537.118    -1537.717        0.599    48.3
0.9410        -1537.110    -1537.722        0.613    49.4
0.9420        -1537.123    -1537.730        0.608    49.0
0.9430        -1537.117    -1537.744        0.627    50.5
0.9440        -1537.104    -1537.761        0.657    53.0
0.9450        -1537.103    -1537.776        0.672    54.2
0.9460        -1537.113    -1537.787        0.674    54.3
0.9470        -1537.114    -1537.791        0.677    54.5
0.9480        -1537.135    -1537.792        0.657    52.9
0.9490        -1537.147    -1537.788        0.642    51.7
0.9500        -1537.144    -1537.782        0.638    51.4
0.9510        -1537.145    -1537.774        0.629    50.7
0.9520        -1537.144    -1537.761        0.617    49.7
0.9530        -1537.137    -1537.749        0.612    49.3
0.9540        -1537.133    -1537.739        0.606    48.8
0.9550        -1537.125    -1537.733        0.608    49.0
0.9560        -1537.141    -1537.729        0.588    47.4
0.9570        -1537.142    -1537.724        0.582    46.9
0.9580        -1537.138    -1537.719        0.580    46.8
0.9590        -1537.142    -1537.718        0.575    46.4
0.9600        -1537.146    -1537.721        0.575    46.4
0.9610        -1537.161    -1537.728        0.567    45.7
0.9620        -1537.151    -1537.738        0.587    47.3
0.9630        -1537.148    -1537.744        0.595    48.0
0.9640        -1537.166    -1537.743        0.577    46.5
0.9650        -1537.178    -1537.738        0.560    45.1
0.9660        -1537.177    -1537.727        0.550    44.3
0.9670        -1537.168    -1537.715        0.547    44.1
0.9680        -1537.172    -1537.711        0.539    43.4
0.9690        -1537.172    -1537.712        0.541    43.6
0.9700        -1537.153    -1537.716        0.563    45.4
0.9710        -1537.161    -1537.724        0.563    45.3
0.9720        -1537.154    -1537.734        0.580    46.7
0.9730        -1537.137    -1537.746        0.609    49.1
0.9740        -1537.132    -1537.759        0.627    50.5
0.9750        -1537.138    -1537.770        0.632    50.9
0.9760        -1537.137    -1537.775        0.638    51.4
0.9770        -1537.143    -1537.769        0.626    50.4
0.9780        -1537.139    -1537.752        0.613    49.4
0.9790        -1537.139    -1537.723        0.584    47.1
0.9800        -1537.116    -1537.695        0.580    46.7
0.9810        -1537.121    -1537.678        0.557    44.9
0.9820        -1537.133    -1537.675        0.542    43.7
0.9830        -1537.143    -1537.690        0.547    44.1
0.9840        -1537.159    -1537.722        0.563    45.4
0.9850        -1537.150    -1537.760        0.611    49.2
0.9860        -1537.167    -1537.795        0.628    50.6
0.9870        -1537.167    -1537.815        0.647    52.2
0.9880        -1537.143    -1537.815        0.671    54.1
0.9890        -1537.134    -1537.792        0.658    53.0
0.9900        -1537.147    -1537.755        0.608    49.0
0.9910        -1537.159    -1537.718        0.559    45.1
0.9920        -1537.158    -1537.691        0.533    43.0
0.9930        -1537.174    -1537.682        0.509    41.0
0.9940        -1537.155    -1537.695        0.541    43.6
0.9950        -1537.157    -1537.718        0.560    45.2
0.9960        -1537.156    -1537.736        0.580    46.7
0.9970        -1537.156    -1537.742        0.586    47.2
0.9980        -1537.165    -1537.732        0.566    45.6
0.9990        -1537.154    -1537.711        0.557    44.9
1.0000        -1537.160    -1537.691        0.531    42.8
