Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5570        -3067.526    -3073.367        5.840   176.5
0.5580        -3067.420    -3073.600        6.179   186.7
0.5590        -3067.456    -3073.811        6.355   192.0
0.5600        -3067.278    -3073.935        6.657   201.2
0.5610        -3067.240    -3073.943        6.703   202.6
0.5620        -3067.228    -3073.822        6.594   199.3
0.5630        -3067.193    -3073.611        6.417   193.9
0.5640        -3067.115    -3073.362        6.247   188.8
0.5650        -3067.126    -3073.137        6.010   181.6
0.5660        -3067.282    -3073.005        5.722   172.9
0.5670        -3067.246    -3072.988        5.743   173.5
0.5680        -3067.260    -3073.080        5.820   175.9
0.5690        -3067.230    -3073.235        6.004   181.5
0.5700        -3067.179    -3073.409        6.230   188.3
0.5710        -3067.131    -3073.568        6.437   194.5
0.5720        -3067.125    -3073.652        6.527   197.2
0.5730        -3067.206    -3073.666        6.460   195.2
0.5740        -3067.266    -3073.595        6.329   191.3
0.5750        -3067.221    -3073.471        6.250   188.9
0.5760        -3067.324    -3073.340        6.016   181.8
0.5770        -3067.440    -3073.265        5.825   176.0
0.5780        -3067.374    -3073.304        5.930   179.2
0.5790        -3067.347    -3073.440        6.094   184.2
0.5800        -3067.270    -3073.650        6.380   192.8
0.5810        -3067.336    -3073.865        6.529   197.3
0.5820        -3067.375    -3074.020        6.645   200.8
0.5830        -3067.384    -3074.103        6.719   203.1
0.5840        -3067.467    -3074.071        6.604   199.6
0.5850        -3067.428    -3073.967        6.539   197.6
0.5860        -3067.537    -3073.851        6.314   190.8
0.5870        -3067.473    -3073.766        6.293   190.2
0.5880        -3067.448    -3073.739        6.290   190.1
0.5890        -3067.455    -3073.772        6.317   190.9
0.5900        -3067.441    -3073.835        6.394   193.2
0.5910        -3067.488    -3073.896        6.408   193.6
0.5920        -3067.439    -3073.932        6.493   196.2
0.5930        -3067.497    -3073.907        6.410   193.7
0.5940        -3067.551    -3073.817        6.266   189.4
0.5950        -3067.560    -3073.683        6.123   185.0
0.5960        -3067.605    -3073.561        5.955   180.0
0.5970        -3067.670    -3073.480        5.810   175.6
0.5980        -3067.748    -3073.481        5.733   173.3
0.5990        -3067.761    -3073.566        5.805   175.4
0.6000        -3067.666    -3073.722        6.056   183.0
0.6010        -3067.688    -3073.890        6.202   187.4
0.6020        -3067.704    -3074.031        6.327   191.2
0.6030        -3067.672    -3074.102        6.430   194.3
0.6040        -3067.596    -3074.098        6.502   196.5
0.6050        -3067.503    -3074.046        6.543   197.7
0.6060        -3067.497    -3073.950        6.453   195.0
0.6070        -3067.505    -3073.852        6.347   191.8
0.6080        -3067.582    -3073.789        6.207   187.6
0.6090        -3067.614    -3073.778        6.164   186.3
0.6100        -3067.608    -3073.824        6.216   187.9
0.6110        -3067.570    -3073.914        6.344   191.7
0.6120        -3067.626    -3074.007        6.381   192.8
0.6130        -3067.540    -3074.047        6.507   196.6
0.6140        -3067.498    -3074.022        6.524   197.2
0.6150        -3067.497    -3073.917        6.419   194.0
0.6160        -3067.504    -3073.754        6.249   188.9
0.6170        -3067.432    -3073.572        6.140   185.5
0.6180        -3067.422    -3073.423        6.002   181.4
0.6190        -3067.387    -3073.343        5.955   180.0
0.6200        -3067.455    -3073.347        5.892   178.1
0.6210        -3067.522    -3073.431        5.908   178.5
0.6220        -3067.452    -3073.584        6.131   185.3
0.6230        -3067.527    -3073.710        6.183   186.8
0.6240        -3067.427    -3073.795        6.368   192.4
0.6250        -3067.333    -3073.814        6.481   195.9
0.6260        -3067.240    -3073.746        6.506   196.6
0.6270        -3067.263    -3073.613        6.350   191.9
0.6280        -3067.263    -3073.432        6.169   186.4
0.6290        -3067.267    -3073.228        5.961   180.2
0.6300        -3067.200    -3073.049        5.849   176.8
0.6310        -3067.078    -3072.928        5.850   176.8
0.6320        -3067.060    -3072.877        5.817   175.8
0.6330        -3066.985    -3072.899        5.914   178.7
0.6340        -3067.004    -3072.979        5.975   180.6
0.6350        -3066.930    -3073.090        6.160   186.1
0.6360        -3067.028    -3073.231        6.204   187.5
0.6370        -3066.854    -3073.367        6.514   196.8
0.6380        -3066.787    -3073.491        6.704   202.6
0.6390        -3066.880    -3073.570        6.690   202.2
0.6400        -3066.901    -3073.585        6.684   202.0
0.6410        -3066.869    -3073.537        6.668   201.5
0.6420        -3066.849    -3073.467        6.618   200.0
0.6430        -3066.858    -3073.417        6.559   198.2
0.6440        -3066.783    -3073.396        6.613   199.8
0.6450        -3066.833    -3073.390        6.557   198.1
0.6460        -3066.935    -3073.403        6.468   195.5
0.6470        -3066.934    -3073.430        6.496   196.3
0.6480        -3066.918    -3073.451        6.533   197.4
0.6490        -3066.864    -3073.466        6.602   199.5
0.6500        -3066.749    -3073.414        6.664   201.4
0.6510        -3066.691    -3073.309        6.618   200.0
0.6520        -3066.702    -3073.165        6.463   195.3
0.6530        -3066.550    -3073.030        6.479   195.8
0.6540        -3066.613    -3072.949        6.337   191.5
0.6550        -3066.604    -3072.950        6.347   191.8
0.6560        -3066.646    -3073.049        6.403   193.5
0.6570        -3066.664    -3073.221        6.557   198.2
0.6580        -3066.707    -3073.416        6.709   202.8
0.6590        -3066.808    -3073.580        6.772   204.6
0.6600        -3066.712    -3073.678        6.966   210.5
0.6610        -3066.667    -3073.682        7.015   212.0
0.6620        -3066.723    -3073.578        6.854   207.1
0.6630        -3066.711    -3073.406        6.695   202.3
0.6640        -3066.733    -3073.223        6.489   196.1
0.6650        -3066.693    -3073.084        6.391   193.1
0.6660        -3066.725    -3073.020        6.296   190.3
0.6670        -3066.894    -3073.038        6.144   185.7
0.6680        -3067.066    -3073.124        6.058   183.1
0.6690        -3066.941    -3073.261        6.320   191.0
0.6700        -3066.956    -3073.401        6.445   194.8
0.6710        -3066.936    -3073.501        6.565   198.4
0.6720        -3066.861    -3073.565        6.704   202.6
0.6730        -3066.901    -3073.585        6.684   202.0
0.6740        -3066.938    -3073.577        6.639   200.6
0.6750        -3066.948    -3073.567        6.619   200.0
0.6760        -3066.937    -3073.565        6.628   200.3
0.6770        -3067.022    -3073.586        6.564   198.4
0.6780        -3066.904    -3073.609        6.705   202.6
0.6790        -3066.939    -3073.636        6.697   202.4
0.6800        -3066.860    -3073.626        6.767   204.5
0.6810        -3066.835    -3073.576        6.741   203.7
0.6820        -3066.895    -3073.503        6.608   199.7
0.6830        -3067.014    -3073.430        6.415   193.9
0.6840        -3067.066    -3073.367        6.301   190.4
0.6850        -3067.127    -3073.337        6.210   187.7
0.6860        -3067.090    -3073.340        6.250   188.9
0.6870        -3067.113    -3073.350        6.237   188.5
0.6880        -3067.229    -3073.365        6.137   185.4
0.6890        -3067.276    -3073.365        6.089   184.0
0.6900        -3067.216    -3073.356        6.140   185.6
0.6910        -3067.148    -3073.344        6.196   187.2
0.6920        -3067.073    -3073.331        6.258   189.1
0.6930        -3067.018    -3073.336        6.318   190.9
0.6940        -3067.052    -3073.346        6.294   190.2
0.6950        -3066.972    -3073.334        6.362   192.3
0.6960        -3066.991    -3073.307        6.316   190.9
0.6970        -3066.969    -3073.267        6.298   190.3
0.6980        -3066.981    -3073.221        6.240   188.6
0.6990        -3066.880    -3073.168        6.288   190.0
0.7000        -3066.975    -3073.118        6.143   185.6
0.7010        -3067.041    -3073.116        6.075   183.6
0.7020        -3067.025    -3073.137        6.112   184.7
0.7030        -3066.907    -3073.197        6.290   190.1
0.7040        -3066.960    -3073.271        6.311   190.7
0.7050        -3066.816    -3073.347        6.531   197.4
0.7060        -3066.813    -3073.402        6.589   199.1
0.7070        -3066.870    -3073.420        6.550   197.9
0.7080        -3066.806    -3073.420        6.615   199.9
0.7090        -3066.732    -3073.376        6.643   200.8
0.7100        -3066.704    -3073.309        6.605   199.6
0.7110        -3066.629    -3073.267        6.638   200.6
0.7120        -3066.631    -3073.242        6.611   199.8
0.7130        -3066.658    -3073.212        6.554   198.1
0.7140        -3066.707    -3073.162        6.456   195.1
0.7150        -3066.669    -3073.129        6.461   195.2
0.7160        -3066.614    -3073.123        6.508   196.7
0.7170        -3066.645    -3073.148        6.503   196.5
0.7180        -3066.714    -3073.199        6.485   196.0
0.7190        -3066.680    -3073.243        6.563   198.3
0.7200        -3066.696    -3073.276        6.580   198.8
0.7210        -3066.730    -3073.280        6.549   197.9
0.7220        -3066.819    -3073.247        6.428   194.3
0.7230        -3066.871    -3073.189        6.318   190.9
0.7240        -3066.789    -3073.113        6.325   191.1
0.7250        -3066.692    -3073.030        6.339   191.6
0.7260        -3066.701    -3072.964        6.263   189.3
0.7270        -3066.743    -3072.934        6.191   187.1
0.7280        -3066.697    -3072.958        6.260   189.2
0.7290        -3066.766    -3073.050        6.283   189.9
0.7300        -3066.669    -3073.184        6.515   196.9
0.7310        -3066.764    -3073.331        6.566   198.4
0.7320        -3066.834    -3073.432        6.599   199.4
0.7330        -3066.790    -3073.496        6.706   202.6
0.7340        -3066.855    -3073.504        6.649   200.9
0.7350        -3067.014    -3073.465        6.451   195.0
0.7360        -3066.978    -3073.413        6.436   194.5
0.7370        -3066.987    -3073.366        6.379   192.8
0.7380        -3066.970    -3073.353        6.383   192.9
0.7390        -3066.863    -3073.362        6.499   196.4
0.7400        -3066.882    -3073.390        6.508   196.7
0.7410        -3066.923    -3073.392        6.469   195.5
0.7420        -3066.928    -3073.350        6.422   194.1
0.7430        -3066.931    -3073.282        6.351   191.9
0.7440        -3066.970    -3073.240        6.270   189.5
0.7450        -3066.843    -3073.226        6.384   192.9
0.7460        -3066.853    -3073.258        6.405   193.6
0.7470        -3066.865    -3073.327        6.462   195.3
0.7480        -3066.756    -3073.402        6.647   200.9
0.7490        -3066.744    -3073.443        6.699   202.4
0.7500        -3066.715    -3073.428        6.713   202.9
0.7510        -3066.721    -3073.384        6.662   201.3
0.7520        -3066.655    -3073.313        6.657   201.2
0.7530        -3066.600    -3073.242        6.642   200.7
0.7540        -3066.620    -3073.173        6.553   198.0
0.7550        -3066.696    -3073.146        6.451   194.9
0.7560        -3066.635    -3073.178        6.543   197.7
0.7570        -3066.565    -3073.275        6.710   202.8
0.7580        -3066.549    -3073.381        6.831   206.4
0.7590        -3066.536    -3073.441        6.906   208.7
0.7600        -3066.525    -3073.435        6.910   208.8
0.7610        -3066.509    -3073.339        6.830   206.4
0.7620        -3066.522    -3073.161        6.639   200.6
0.7630        -3066.574    -3072.928        6.354   192.0
0.7640        -3066.611    -3072.710        6.099   184.3
0.7650        -3066.561    -3072.569        6.008   181.6
0.7660        -3066.450    -3072.540        6.091   184.1
0.7670        -3066.472    -3072.637        6.165   186.3
0.7680        -3066.539    -3072.812        6.273   189.6
0.7690        -3066.521    -3073.016        6.495   196.3
0.7700        -3066.589    -3073.208        6.620   200.0
0.7710        -3066.573    -3073.351        6.778   204.8
0.7720        -3066.588    -3073.438        6.849   207.0
0.7730        -3066.493    -3073.464        6.971   210.7
0.7740        -3066.534    -3073.424        6.890   208.2
0.7750        -3066.552    -3073.351        6.799   205.5
0.7760        -3066.501    -3073.268        6.768   204.5
0.7770        -3066.553    -3073.237        6.684   202.0
0.7780        -3066.619    -3073.284        6.666   201.4
0.7790        -3066.618    -3073.395        6.777   204.8
0.7800        -3066.455    -3073.522        7.067   213.6
0.7810        -3066.361    -3073.605        7.244   218.9
0.7820        -3066.358    -3073.612        7.254   219.2
0.7830        -3066.312    -3073.515        7.203   217.7
0.7840        -3066.479    -3073.344        6.864   207.4
0.7850        -3066.456    -3073.137        6.681   201.9
0.7860        -3066.451    -3072.941        6.490   196.1
0.7870        -3066.404    -3072.817        6.413   193.8
0.7880        -3066.382    -3072.789        6.407   193.6
0.7890        -3066.370    -3072.819        6.449   194.9
0.7900        -3066.303    -3072.884        6.582   198.9
0.7910        -3066.294    -3072.956        6.663   201.3
0.7920        -3066.292    -3072.987        6.696   202.3
0.7930        -3066.283    -3072.970        6.687   202.1
0.7940        -3066.243    -3072.904        6.661   201.3
0.7950        -3066.212    -3072.806        6.594   199.3
0.7960        -3066.142    -3072.716        6.574   198.7
0.7970        -3066.123    -3072.706        6.583   198.9
0.7980        -3066.076    -3072.771        6.695   202.3
0.7990        -3066.055    -3072.859        6.804   205.6
0.8000        -3066.078    -3072.938        6.859   207.3
0.8010        -3066.134    -3072.992        6.858   207.2
0.8020        -3066.089    -3072.995        6.906   208.7
0.8030        -3066.194    -3072.960        6.765   204.4
0.8040        -3066.319    -3072.891        6.572   198.6
0.8050        -3066.375    -3072.817        6.442   194.7
0.8060        -3066.487    -3072.794        6.306   190.6
0.8070        -3066.534    -3072.866        6.332   191.3
0.8080        -3066.504    -3072.994        6.490   196.1
0.8090        -3066.426    -3073.109        6.683   202.0
0.8100        -3066.453    -3073.210        6.757   204.2
0.8110        -3066.494    -3073.265        6.772   204.6
0.8120        -3066.391    -3073.272        6.881   207.9
0.8130        -3066.402    -3073.248        6.846   206.9
0.8140        -3066.465    -3073.186        6.722   203.1
0.8150        -3066.375    -3073.107        6.732   203.4
0.8160        -3066.310    -3073.029        6.719   203.0
0.8170        -3066.341    -3072.977        6.636   200.5
0.8180        -3066.366    -3072.975        6.609   199.7
0.8190        -3066.405    -3073.075        6.670   201.6
0.8200        -3066.487    -3073.224        6.737   203.6
0.8210        -3066.461    -3073.383        6.921   209.2
0.8220        -3066.489    -3073.527        7.038   212.7
0.8230        -3066.600    -3073.609        7.009   211.8
0.8240        -3066.694    -3073.640        6.945   209.9
0.8250        -3066.632    -3073.598        6.966   210.5
0.8260        -3066.555    -3073.523        6.968   210.6
0.8270        -3066.499    -3073.437        6.938   209.7
0.8280        -3066.422    -3073.332        6.909   208.8
0.8290        -3066.433    -3073.218        6.785   205.0
0.8300        -3066.471    -3073.092        6.620   200.1
0.8310        -3066.487    -3072.966        6.479   195.8
0.8320        -3066.463    -3072.851        6.387   193.0
0.8330        -3066.465    -3072.754        6.289   190.0
0.8340        -3066.438    -3072.689        6.251   188.9
0.8350        -3066.493    -3072.667        6.174   186.6
0.8360        -3066.622    -3072.693        6.071   183.5
0.8370        -3066.538    -3072.757        6.220   188.0
0.8380        -3066.538    -3072.852        6.314   190.8
0.8390        -3066.590    -3072.972        6.382   192.9
0.8400        -3066.662    -3073.101        6.439   194.6
0.8410        -3066.636    -3073.216        6.580   198.8
0.8420        -3066.634    -3073.326        6.692   202.2
0.8430        -3066.643    -3073.395        6.752   204.1
0.8440        -3066.659    -3073.430        6.771   204.6
0.8450        -3066.673    -3073.415        6.742   203.7
0.8460        -3066.762    -3073.367        6.605   199.6
0.8470        -3066.777    -3073.296        6.519   197.0
0.8480        -3066.673    -3073.211        6.538   197.6
0.8490        -3066.693    -3073.125        6.431   194.4
0.8500        -3066.644    -3073.041        6.397   193.3
0.8510        -3066.649    -3072.981        6.332   191.4
0.8520        -3066.642    -3072.928        6.286   190.0
0.8530        -3066.658    -3072.892        6.234   188.4
0.8540        -3066.736    -3072.903        6.167   186.4
0.8550        -3066.676    -3072.979        6.302   190.5
0.8560        -3066.692    -3073.108        6.416   193.9
0.8570        -3066.680    -3073.262        6.582   198.9
0.8580        -3066.659    -3073.416        6.757   204.2
0.8590        -3066.660    -3073.532        6.872   207.7
0.8600        -3066.616    -3073.607        6.991   211.3
0.8610        -3066.664    -3073.637        6.973   210.7
0.8620        -3066.690    -3073.612        6.922   209.2
0.8630        -3066.742    -3073.537        6.796   205.4
0.8640        -3066.804    -3073.427        6.623   200.2
0.8650        -3066.793    -3073.293        6.500   196.4
0.8660        -3066.827    -3073.183        6.356   192.1
0.8670        -3066.753    -3073.120        6.367   192.4
0.8680        -3066.815    -3073.116        6.301   190.4
0.8690        -3066.778    -3073.177        6.399   193.4
0.8700        -3066.875    -3073.263        6.388   193.1
0.8710        -3066.872    -3073.342        6.470   195.5
0.8720        -3066.734    -3073.369        6.634   200.5
0.8730        -3066.696    -3073.332        6.636   200.5
0.8740        -3066.600    -3073.226        6.626   200.2
0.8750        -3066.510    -3073.078        6.568   198.5
0.8760        -3066.484    -3072.943        6.459   195.2
0.8770        -3066.580    -3072.869        6.289   190.0
0.8780        -3066.590    -3072.913        6.323   191.1
0.8790        -3066.454    -3073.050        6.596   199.3
0.8800        -3066.455    -3073.240        6.785   205.0
0.8810        -3066.503    -3073.424        6.920   209.1
0.8820        -3066.548    -3073.558        7.010   211.9
0.8830        -3066.555    -3073.607        7.052   213.1
0.8840        -3066.461    -3073.576        7.115   215.0
0.8850        -3066.249    -3073.482        7.234   218.6
0.8860        -3066.258    -3073.342        7.084   214.1
0.8870        -3066.165    -3073.192        7.027   212.4
0.8880        -3066.221    -3073.051        6.831   206.4
0.8890        -3066.076    -3072.924        6.848   206.9
0.8900        -3066.068    -3072.795        6.727   203.3
0.8910        -3066.034    -3072.712        6.679   201.8
0.8920        -3066.077    -3072.655        6.578   198.8
0.8930        -3066.051    -3072.611        6.560   198.2
0.8940        -3066.157    -3072.569        6.412   193.8
0.8950        -3066.143    -3072.546        6.403   193.5
0.8960        -3066.264    -3072.553        6.289   190.1
0.8970        -3066.263    -3072.597        6.334   191.4
0.8980        -3066.305    -3072.702        6.397   193.3
0.8990        -3066.334    -3072.834        6.500   196.4
0.9000        -3066.279    -3072.993        6.714   202.9
0.9010        -3066.290    -3073.135        6.845   206.9
0.9020        -3066.298    -3073.240        6.942   209.8
0.9030        -3066.302    -3073.282        6.980   210.9
0.9040        -3066.428    -3073.270        6.842   206.8
0.9050        -3066.495    -3073.246        6.751   204.0
0.9060        -3066.489    -3073.241        6.753   204.1
0.9070        -3066.431    -3073.230        6.800   205.5
0.9080        -3066.263    -3073.229        6.967   210.5
0.9090        -3066.315    -3073.217        6.902   208.6
0.9100        -3066.281    -3073.167        6.886   208.1
0.9110        -3066.307    -3073.054        6.746   203.9
0.9120        -3066.342    -3072.905        6.563   198.3
0.9130        -3066.301    -3072.772        6.472   195.6
0.9140        -3066.243    -3072.709        6.466   195.4
0.9150        -3066.198    -3072.738        6.540   197.6
0.9160        -3066.256    -3072.859        6.603   199.6
0.9170        -3066.268    -3073.055        6.787   205.1
0.9180        -3066.348    -3073.253        6.906   208.7
0.9190        -3066.428    -3073.406        6.978   210.9
0.9200        -3066.467    -3073.477        7.009   211.8
0.9210        -3066.369    -3073.464        7.095   214.4
0.9220        -3066.358    -3073.373        7.015   212.0
0.9230        -3066.388    -3073.238        6.849   207.0
0.9240        -3066.355    -3073.123        6.768   204.5
0.9250        -3066.354    -3073.052        6.698   202.4
0.9260        -3066.437    -3073.034        6.597   199.4
0.9270        -3066.519    -3073.065        6.546   197.8
0.9280        -3066.599    -3073.123        6.524   197.2
0.9290        -3066.638    -3073.177        6.539   197.6
0.9300        -3066.474    -3073.199        6.725   203.2
0.9310        -3066.480    -3073.159        6.679   201.8
0.9320        -3066.551    -3073.065        6.514   196.9
0.9330        -3066.623    -3072.951        6.328   191.2
0.9340        -3066.590    -3072.869        6.279   189.8
0.9350        -3066.585    -3072.849        6.263   189.3
0.9360        -3066.692    -3072.891        6.200   187.4
0.9370        -3066.591    -3072.982        6.391   193.1
0.9380        -3066.540    -3073.070        6.530   197.3
0.9390        -3066.463    -3073.132        6.669   201.5
0.9400        -3066.492    -3073.156        6.664   201.4
0.9410        -3066.489    -3073.136        6.648   200.9
0.9420        -3066.583    -3073.095        6.512   196.8
0.9430        -3066.529    -3073.051        6.522   197.1
0.9440        -3066.552    -3073.032        6.481   195.8
0.9450        -3066.513    -3073.037        6.524   197.2
0.9460        -3066.460    -3073.060        6.600   199.5
0.9470        -3066.588    -3073.084        6.496   196.3
0.9480        -3066.584    -3073.123        6.538   197.6
0.9490        -3066.510    -3073.162        6.652   201.0
0.9500        -3066.393    -3073.159        6.766   204.5
0.9510        -3066.388    -3073.085        6.696   202.4
0.9520        -3066.315    -3072.948        6.634   200.5
0.9530        -3066.284    -3072.752        6.468   195.5
0.9540        -3066.325    -3072.576        6.251   188.9
0.9550        -3066.370    -3072.481        6.111   184.7
0.9560        -3066.356    -3072.496        6.140   185.6
0.9570        -3066.373    -3072.627        6.255   189.0
0.9580        -3066.299    -3072.857        6.558   198.2
0.9590        -3066.248    -3073.136        6.888   208.2
0.9600        -3066.225    -3073.413        7.188   217.2
0.9610        -3066.174    -3073.636        7.462   225.5
0.9620        -3066.229    -3073.751        7.522   227.3
0.9630        -3066.130    -3073.743        7.613   230.1
0.9640        -3066.220    -3073.617        7.396   223.5
0.9650        -3066.114    -3073.426        7.313   221.0
0.9660        -3066.181    -3073.205        7.024   212.3
0.9670        -3066.268    -3072.992        6.724   203.2
0.9680        -3066.307    -3072.855        6.548   197.9
0.9690        -3066.246    -3072.807        6.561   198.3
0.9700        -3066.248    -3072.856        6.608   199.7
0.9710        -3066.194    -3072.982        6.788   205.1
0.9720        -3066.165    -3073.111        6.945   209.9
0.9730        -3066.266    -3073.177        6.911   208.9
0.9740        -3066.358    -3073.177        6.819   206.1
0.9750        -3066.359    -3073.120        6.762   204.3
0.9760        -3066.404    -3073.007        6.603   199.5
0.9770        -3066.435    -3072.890        6.455   195.1
0.9780        -3066.440    -3072.810        6.370   192.5
0.9790        -3066.433    -3072.800        6.367   192.4
0.9800        -3066.428    -3072.843        6.416   193.9
0.9810        -3066.570    -3072.900        6.330   191.3
0.9820        -3066.626    -3072.953        6.327   191.2
0.9830        -3066.765    -3072.996        6.230   188.3
0.9840        -3066.824    -3073.023        6.199   187.3
0.9850        -3066.750    -3073.051        6.301   190.4
0.9860        -3066.826    -3073.082        6.256   189.1
0.9870        -3066.778    -3073.118        6.340   191.6
0.9880        -3066.776    -3073.164        6.389   193.1
0.9890        -3066.792    -3073.204        6.411   193.7
0.9900        -3066.815    -3073.225        6.409   193.7
0.9910        -3066.702    -3073.261        6.559   198.2
0.9920        -3066.694    -3073.295        6.601   199.5
0.9930        -3066.749    -3073.319        6.569   198.5
0.9940        -3066.706    -3073.330        6.623   200.2
0.9950        -3066.728    -3073.322        6.593   199.3
0.9960        -3066.700    -3073.291        6.592   199.2
0.9970        -3066.731    -3073.261        6.530   197.3
0.9980        -3066.707    -3073.225        6.517   196.9
0.9990        -3066.692    -3073.215        6.523   197.1
1.0000        -3066.641    -3073.231        6.591   199.2
